identifier,serviceDepartmentName,address,isPartOf,contactPoint
c17c1820-23f6-40e8-8978-25ad137e21d5,Obstetric,09fa0833-e2fe-46d1-8b64-acd73331cc05,9db3466d-1ba6-4c61-aaf9-4919e69b7971,b00fecf4-d53a-4c3a-83ff-0b3a5380531c
ad21e2ab-aac3-4d22-bbb4-7ebfce0efed3,Optometric,3e903735-4716-4271-b69c-39b9a73d23a6,9db3466d-1ba6-4c61-aaf9-4919e69b7971,c23ce929-89bc-44b6-9da4-01e9b331cf4d
4c407098-5dd6-4593-b1f2-c908e38dbb7e,Nursing,425aaf83-4eaa-4a65-942f-4290d7bda791,9db3466d-1ba6-4c61-aaf9-4919e69b7971,e354f6ae-6d19-4acc-9167-c254a9800a11
ca9553d2-44e8-4777-83b2-67e216396b7a,Pathology,47006868-578e-451a-8a99-908598f1d552,9db3466d-1ba6-4c61-aaf9-4919e69b7971,8e13c327-b461-4c8f-ae16-25f34b4444b5
eda0f2f3-10fd-41ca-941a-7e9c915ad4d1,Cardiovascular,269dc3b6-c740-43ac-b14f-7e995a24e786,92d6ff73-5b3a-4595-8458-92c14e0e15d3,367cf088-7f4a-41b5-a72f-abab25edfea9
1f1472db-c7ff-4f21-8839-e2b5409d108c,Pediatric,5768ba9a-1fa9-4bd6-af25-cbe207fe7ec8,92d6ff73-5b3a-4595-8458-92c14e0e15d3,af2dd8f0-1d19-4eec-929f-efba97bf86b3
92eb4614-4b4f-4248-8e49-720d2225137e,Dentistry,71494031-67ef-4e9e-803f-00347399a177,92d6ff73-5b3a-4595-8458-92c14e0e15d3,51b0a3c5-c9e7-4aba-b5da-3e50822bbc3d
9505de76-3ae0-4936-8170-b9484f130b23,Nursing,406ec398-9a4a-4a9c-a735-a17352ec0382,92d6ff73-5b3a-4595-8458-92c14e0e15d3,322515a5-3a89-491e-b7b9-387b677bd216
101efc05-873e-40dd-bdcb-54acb369907d,Public Health,9f78299c-b9a9-4a03-bf8d-c9f2e3a10464,92d6ff73-5b3a-4595-8458-92c14e0e15d3,0a4d3590-f9b4-4573-878a-2aafd8dc0cb1
350b62e7-9712-41a9-aecb-26826fe47e69,Physiotherapy,eee13dc0-e1e4-49cf-8dba-6d8f7ab8572c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,a0e33935-f515-49fd-b68b-604992edb418
827254df-3830-4e4b-83d4-540a526aea43,Renal,48d46113-b50a-4a15-a0ff-f2cb6857548c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,07d9fab3-fccd-4ab0-b13b-40ac30cceeb3
fc961495-3051-4587-bec9-787d2a0f12d3,Psychiatric,2985c817-a937-4c86-9f40-ec4712d527a0,92d6ff73-5b3a-4595-8458-92c14e0e15d3,8aa97d3f-bd63-47b3-9595-7c157d3e3711
12d06ce5-dff4-4562-8464-77d001f59b1c,Pediatric,c3629df7-6898-4668-9f18-1e4f394e61fe,92d6ff73-5b3a-4595-8458-92c14e0e15d3,4d668807-a68f-4bb3-8cb6-cfc37e49eb8d
a2ab116f-f0d6-4eb0-8629-9940a6a48f65,Urologic,a775cc44-ee07-4366-8d2f-e15174c88f42,037d9752-48f3-431c-8fb7-c3bb4408c04c,659185b7-664e-4107-99a6-f4165e66ddc3
7ffd5e75-5fee-4d78-8052-1e37dddfc648,Geriatric,f1521976-65d6-4b7f-8f9a-fd63236e747e,037d9752-48f3-431c-8fb7-c3bb4408c04c,3b6f2ad2-6ec1-47b0-99bb-f03db6d06615
29ae1d3a-2512-4961-880b-6a4cfcec2c1d,Laboratory Science,02299f58-9071-414d-b4f2-ba8e32fa6380,037d9752-48f3-431c-8fb7-c3bb4408c04c,64a335b5-a973-439e-a2c9-b2627ed24723
1e1eedd9-7b19-4256-8c44-605e8ccde8ad,Laboratory Science,a2c1e1d4-131b-4956-872a-5ac130c97d34,037d9752-48f3-431c-8fb7-c3bb4408c04c,ea6d5565-3810-4725-952a-4ff52da4d7f2
e5a2a4ef-a5fd-4acb-98a4-85f5a72125ce,Gastroenterologic,f3e50e26-2e07-4578-8e4b-b53cf3dacf72,037d9752-48f3-431c-8fb7-c3bb4408c04c,92738995-ca89-4d11-8646-356bc28611fd
abe520ec-1fe1-49cd-8a54-e75953bdfba8,Neurologic,5a8fe4b2-8ffd-4977-85b8-93b04d36c61a,037d9752-48f3-431c-8fb7-c3bb4408c04c,095e2e87-c893-485b-acbb-85648b3941d5
c21f2252-6321-4a69-b151-f48f111566e4,Gynecologic,0e1cae7a-8122-4b3a-a0b8-024401e32354,30d6863f-11c2-42d8-8126-77895c6be596,d44b5548-066d-4e1e-a16b-347d9babbdab
bf7b6b3c-b1ca-41c3-8061-d029cb1d6d78,Geriatric,c77239f2-2d47-40cc-a5c5-063d4c444d95,30d6863f-11c2-42d8-8126-77895c6be596,089f8b86-b99e-43e5-a908-a3aa20adb06e
de9ac8b8-640b-4b28-8322-b4ff856df911,Renal,8057b537-92ec-41d0-b2bb-8a67ec5b03af,30d6863f-11c2-42d8-8126-77895c6be596,31692d4e-9b24-4fa1-b264-5654489d80b6
57630d70-0eb7-4062-a807-74606da638b2,Midwifery,f95cad47-3b5a-4257-a195-ace68506d5ba,30d6863f-11c2-42d8-8126-77895c6be596,51c756d4-6dda-4925-86d2-5fcc6714224c
ee3c763d-2997-4088-ba31-24df44f10516,Neurologic,022c88c0-b563-446c-9cbf-0c64c039c71e,30d6863f-11c2-42d8-8126-77895c6be596,749ef679-c161-4767-b28a-85434a974df5
d49d81b9-54d5-4ee1-b160-77f5d07aae7f,Public Health,4a8b2fae-6209-41c3-afb6-88bbe3a56430,c7405255-25cf-41c4-9c89-929692b035e0,52c71bbd-94b2-4c54-be2b-0f3a655ff99f
34eba27e-aac4-4839-a9d6-cff87b67e167,Musculoskeletal,7c5246f1-8fe5-475b-b771-877e141e39e7,c7405255-25cf-41c4-9c89-929692b035e0,8a624be8-c7e2-4825-8fd2-64ff06fb6410
daacae0c-c983-43fa-9102-9ff49930036a,Endocrine,0e8cff18-9e9d-4b77-ba34-b580eda0a0af,c7405255-25cf-41c4-9c89-929692b035e0,3ab88289-7324-4b18-96b1-a336ba2831ca
3408850e-0fdc-46f4-aee6-0ff3492cd84e,Psychiatric,6f30a7a2-5853-40c4-b053-7fbb2bcdacf3,c7405255-25cf-41c4-9c89-929692b035e0,b81b7f03-fb0a-4705-8e9a-a076faac8f76
7166c54b-9305-4571-9e69-b4b0b54d83e5,Toxicologic,603fa8f0-1549-4dee-830b-4d6d9575d095,c7405255-25cf-41c4-9c89-929692b035e0,e558abe1-7fc8-42e7-8a2d-e86e6910124a
b4fecb14-b2b4-40cc-a636-c72f584ca7a8,Midwifery,b9d2aef5-0fd2-4271-b440-d4eb03ed8da8,c7405255-25cf-41c4-9c89-929692b035e0,6706e199-9aaa-4aa8-9bec-11a0d5bccf5e
38b7db84-c39a-41ec-92b4-6ef212905a3a,Diet Nutrition,daac3c58-e266-44c0-9848-d32e65f628ac,c7405255-25cf-41c4-9c89-929692b035e0,68f111c6-ddef-4680-9eb8-39597f119389
09463e6f-3215-400e-a272-e2af92126ff1,Psychiatric,43419ace-febd-4b72-ae24-df89e9c5c130,c7405255-25cf-41c4-9c89-929692b035e0,10d44b3d-8aca-4410-9c10-126197762b3a
87dbfdda-8944-4eca-aab6-5b1daa5611a2,Dermatology,61ef4435-69ea-4db8-9541-b40f7635abe4,c7405255-25cf-41c4-9c89-929692b035e0,745c759a-691f-4f9a-9895-89611d03e632
7766f556-ce51-4ffc-943d-da2a7bacbd85,Toxicologic,a7176911-8230-488e-8b29-03f37d2c1e7e,c7405255-25cf-41c4-9c89-929692b035e0,f929fb27-3e4a-4540-b8b5-c1dece9c85a7
da6b236d-18a8-4f2e-843a-69ea1a6ed48d,Gastroenterologic,2802e605-3fe6-4c84-9615-4be95b698ec7,4a863655-0a9d-499c-a269-8c2d614f1ddc,1010e768-13f1-4080-bc0d-d51a9e00559b
4a9007ca-67a1-4225-84e8-8209f7edf89b,Podiatric,b95a9bfb-827f-4f52-b905-b6dc9e888d32,4a863655-0a9d-499c-a269-8c2d614f1ddc,b0a7ff0b-74e0-420a-8cca-24df24e60c17
c1402fa6-756a-49be-a8c7-d9f108e0eb59,Endocrine,3899c22a-d4ed-41bd-9692-74a2acbe4ff6,4a863655-0a9d-499c-a269-8c2d614f1ddc,6b5bc344-01bb-47e2-bf69-cd8fa4b4da1c
cb89ba42-095b-4ec0-8b7f-62c4a371e89d,Musculoskeletal,55e4ddc4-3d71-4abb-9ace-f37c8d61adb6,4a863655-0a9d-499c-a269-8c2d614f1ddc,5555ee5d-84b5-4c83-9eb8-3dd2a1dec0c1
32c973a4-2580-4532-a7c0-16ad9e4b4102,Endocrine,de4452be-1567-43c9-af7a-98c53abe5a8d,4a863655-0a9d-499c-a269-8c2d614f1ddc,a9e80538-880b-4ff9-b4b7-d61da17256a8
767d3080-74d5-4980-b2ac-96120fc54496,Geriatric,aace1c9a-1c59-4fa1-b543-be48696b7284,4a863655-0a9d-499c-a269-8c2d614f1ddc,5e573ddd-6b60-4f72-948e-40eb1fe43d64
f5492fe4-471d-4312-aeee-86d52536c20e,Genetic,9b935e61-28d1-4f89-87f9-e252d474ae8e,4a863655-0a9d-499c-a269-8c2d614f1ddc,5073fc2b-c647-4e3c-8e19-967b8102ce40
704b2b61-62c7-431e-9da9-cdbca1c61284,Gastroenterologic,a2d4870a-e360-4ea5-a600-bef84b4e2db2,4a863655-0a9d-499c-a269-8c2d614f1ddc,f714f11a-c923-4c39-80e9-889de42d1ba0
816c03df-3e33-4680-85c0-826ac67c6d5a,Hematologic,62d55697-ec36-42c8-ad3f-a0b6de8a6d76,4a863655-0a9d-499c-a269-8c2d614f1ddc,5aeb3613-9cc4-4f93-8fd9-ba8f6dc6e925
d3e8b9f1-798b-47b9-9954-748a029729f9,Gynecologic,636164d8-bb88-41b8-9be5-f8a138462e03,4a863655-0a9d-499c-a269-8c2d614f1ddc,76800d7a-bb11-4dbc-bd0f-8012f3cf3c33
97e379e9-f919-4ea4-9d0b-bc0c6635897f,Infectious,8c4990e1-820d-4c8e-a991-334cba4dede6,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,93c1d25b-124b-44fc-8571-605af163875c
df1f2a73-fc78-4d8e-b085-3e44a546947b,Speech Pathology,5cf10f05-e927-4cd1-8763-9a9fa4134092,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,8eb9556d-7da2-4999-9436-93c6b76cfca2
0604b061-30d2-4eb7-9449-5504b90c55bf,Laboratory Science,cc552e29-1187-4fe4-81b4-f9bd2a80c809,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,2622126b-79e6-465b-85ac-ec616238495b
f6ef5d0a-25a1-4101-bf57-4e77fac49cf7,Rheumatologic,ea5fe267-5877-4d3a-a8b5-a07a9659a673,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,ab8c6b16-cc35-4ea7-a17d-8ad2c9d9d2a6
6850f3a3-4507-4b46-b271-3810c5030168,Gynecologic,71f00da3-b54d-4beb-af4d-0b016700c29f,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7
7159cd07-cb44-402b-b69e-14bce47d7cfe,Renal,73c46a50-a041-4cfb-9736-99ffc852ed2e,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,e92df0d8-5553-477b-8dfb-3ddd1fd512eb
df561807-8c25-43ff-b4cc-0b62e7bb695c,Respiratory Therapy,2c12129c-487b-4acf-8535-c13d4d697998,3e332f35-086c-4768-b0fe-3cfc991ab513,918b59ec-2b6a-48a8-a8e1-19f70df23548
c8e7e4e5-d3eb-4a23-b64b-f06e22a23be8,Otolaryngologic,c44117e6-2c98-49d9-bd88-deb7fc584d66,3e332f35-086c-4768-b0fe-3cfc991ab513,799c82ee-f742-453b-a7a1-28de18310104
9b4a4276-da41-4bbc-b40b-5ddba649ec91,Hematologic,f84b85e7-da12-4d3a-bcaa-db1a7dcd07ad,3e332f35-086c-4768-b0fe-3cfc991ab513,5b93822b-cec8-44aa-a000-4c9f716f9ea7
b07ce4cb-bc28-4c8c-9e6a-0f46a893e447,Podiatric,eedbba8b-0f83-41ee-b2ac-89bdb2998fa3,3e332f35-086c-4768-b0fe-3cfc991ab513,b0ca76f7-17f9-4524-8332-ed33bba6e752
473d6d85-56d2-4bf9-9b82-7bb955fc6343,Gastroenterologic,1ba43eaf-84f4-4346-9301-6d9e87d3b238,3e332f35-086c-4768-b0fe-3cfc991ab513,87e87d1f-9af4-402a-8703-a4230fa8aee9
85bd8d14-3cd3-45dc-8368-557f39795e8c,Gynecologic,572b4813-53e1-4084-8089-a684556ec366,3e332f35-086c-4768-b0fe-3cfc991ab513,21f04ef1-e253-4910-9e10-c49316197d45
