identifier,serviceDepartmentName,address,isPartOf,contactPoint,anchor
72a2eca7-3368-4f55-af71-8e3acd2d9509,Otolaryngologic,b2527550-8735-4e70-ae98-150626254bc1,8b6ebe16-4b6a-4838-becb-c99cccaa13ee,cc128921-c172-48ea-a55c-e79e5cb20722,2dc6c2ac-cbae-4e93-af39-c04551bb91c1
efa08ee4-d182-4b59-8728-4343599211fa,Diet Nutrition,ea2544af-9b81-4951-9317-5be2d791077b,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,2f05899a-98d0-4725-9d11-6199bf9f6732,9b83a437-28b7-405b-abc2-ded76bd8e65f
361f31ce-f52b-47c8-9abb-1c1421917d6a,Rheumatologic,7598c92b-00b6-4689-9fd5-028dfaa510ab,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,bea05a93-4173-4b8d-bb65-d16052803344,eb6b96ec-ea3a-4bf3-a994-6c6d3590a2e5
bb501605-9de1-4bb7-a959-5772a71e7ce1,Genetic,980397b3-78f2-4413-9e42-bc9e6eab5999,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,05a08ca5-1076-458e-94c8-cc3fd29c6669,c5cf255f-278d-44f6-88df-480ea3b4e529
57b495a9-d40c-4208-b330-bf56c0818ffb,Pulmonary,f72ff786-a288-40e9-a64c-309e8b7ab8cf,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,1456d8de-2190-4dcf-89db-64c04756bbab,6250e9f9-08d1-4e63-a7e8-aeae24a703e3
d4f83599-73ec-4645-842f-51fb4dc23c98,Public Health,e3993436-8610-44ac-8107-e1561f18b52c,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,154e9d5d-b325-400d-a82b-8ba852fa6df0,f146b080-0a2c-46a9-9bd3-839291e54b3a
11cee42f-6327-44a4-9d41-46f0f24f0972,Community Health,c6a79e7d-82c1-4775-9303-3e2b4181e568,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,5f817669-b00a-4ab9-a7cc-f505883b7000,4b9368d9-6188-4ea0-9e5e-cd0a3cbafcaa
298762a6-55a9-4d9b-829b-a5512c57ebd0,Anesthesia,7367347a-6420-4a1b-bbcc-d2394bad6096,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,76490f04-e107-45c9-8b05-d9efc8ee95cc,bb1a48e2-50b9-4e51-a81e-5658d813a70f
c0283b46-a8eb-4218-a37c-7e3bd84da984,Public Health,e9c89b14-5711-4c91-b617-60bff824b150,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,3406ec15-8133-4659-aab2-92c19b6656a2,18711121-c9e8-460c-8a8f-541d052ba051
45d806ce-7877-4c33-a209-5a835283d148,Respiratory Therapy,97ddd1ff-cfe0-4a24-9812-300ecf1def9b,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,66eaa8a2-40cd-48ef-893f-92cd03878807,d0ab9ea4-c15f-47ca-a04e-6817ad982a08
78f05a78-3593-4c1d-a0a5-189e4e065fc9,Urologic,0867b562-4c87-4659-9a93-764a0ddf1184,b2409ad7-ccde-4c9f-9a0d-901f2e41ca3f,40232e48-88ae-45b7-b1cc-ecc4537ed484,10c313bd-6478-4399-8d68-2a6149262a13
0b57b2ab-1bdc-4a3b-9151-6b86c6a88988,Midwifery,397276ac-204e-4509-90fb-a3e242855750,974447ca-2983-48ad-b41a-5878888a8878,b02cd790-9c1c-4335-b13c-e77546ec7f79,ed6fe79b-8c56-4b92-8f32-2470a2334974
fe1e4346-29e5-4020-b18b-cf42211ff297,Gastroenterologic,75880f3c-e9ea-408c-8bcd-a34ddc554514,974447ca-2983-48ad-b41a-5878888a8878,f4316980-b063-4a74-95f4-0a4b9af81015,7cbb1bcc-ef38-4237-99a0-f532d2197d93
4fcdd479-24c6-438a-a29b-c47d2ea881cc,Pharmacy Specialty,9cd4014d-e743-41cd-b79c-0022f32334a6,974447ca-2983-48ad-b41a-5878888a8878,062ed8db-be80-4fb0-932c-3191ffa32583,2709483a-176f-4018-b186-46ce90e49461
5ba74aca-c6a1-4b56-88fd-164e902b2d6c,Gynecologic,396482a2-3e54-4c0b-b5de-4db40fc63e02,974447ca-2983-48ad-b41a-5878888a8878,c0d4b464-252c-44f0-9a2c-a739e6dcedb4,1da11d7a-a281-4ecd-b084-486f52268c27
d970bc49-9430-4ba3-9aea-9858b27935e4,Nursing,c5563a06-cad3-432a-9a2e-216ee3e65dde,974447ca-2983-48ad-b41a-5878888a8878,5c441803-9545-40d6-89a4-555a7a7070b5,d296e670-f35f-4a3e-ad38-505b5e8a511b
c7b9f8b2-ebd7-4cf6-8bc5-89cb2f7a3082,Anesthesia,f862022d-9d79-45a6-aaf9-b8e5825ee4e1,974447ca-2983-48ad-b41a-5878888a8878,ac33146e-acbb-4617-a6cc-73c5e2f6fe81,5d7ee6e3-58bd-4490-926c-34f8f6b1557e
53044972-9db7-4c27-8a8e-c58ff8e1787d,Neurologic,87329789-f52b-48f9-9a16-13f63faa2f60,974447ca-2983-48ad-b41a-5878888a8878,5e525149-014e-498d-b7d8-ebf7d2936f07,2f40d4ef-bfb5-43c2-bd16-2e6fe93cef4b
2129408d-f834-435b-800d-99228447774c,Hematologic,b48e55d6-5e81-46f6-a958-1797539e350e,974447ca-2983-48ad-b41a-5878888a8878,5cc14881-6d1b-401b-a88b-3670df2dcabb,f3be0a6c-15ec-4910-8e38-34376a1c7817
d588a74c-40ee-4b0e-a4f0-50744f27d8f9,Midwifery,c247e7b0-bdfd-4862-a63d-f8e4eb0f0c68,81bda68d-2bfc-4250-b3bc-5304283fb006,8587b260-620c-478a-9a44-484ed8b796b7,4388938a-82bc-4728-ac20-74955c5b6d49
6d8e65b7-a5bb-45a1-95e5-f44602301a7c,Midwifery,4f99d17c-e95a-49fc-a98e-5e405ca05257,81bda68d-2bfc-4250-b3bc-5304283fb006,d1fe8c56-c9dc-49d8-9575-ce23013e9600,ff09ff3a-4eef-4333-a849-4a7e4e72d338
1982c02f-f861-404a-ac2b-2f122fe7f02e,Musculoskeletal,55a7e50f-e437-40da-9326-2ebc6677dc13,81bda68d-2bfc-4250-b3bc-5304283fb006,5cf06260-7dc8-43d6-b826-90e7dbc40452,29c5de2a-50ec-47bf-a933-312316653367
a094bc41-ba63-4ac7-b4f2-8bbdf4eaca19,Speech Pathology,6a8df899-1b20-490e-bbce-6c288d0ce072,81bda68d-2bfc-4250-b3bc-5304283fb006,0e75b506-939b-4b8b-a2f2-16af04c06189,67706bef-d5be-4022-9ea7-0756a1d577a4
531d0e3c-a933-4eae-a8ac-f7c574273bd1,Dentistry,ebc3bca2-ca11-4fda-af5a-3a2766bd9681,81bda68d-2bfc-4250-b3bc-5304283fb006,27bdfa97-a7b1-42de-8fdf-17a98d5751bc,1eff1078-3985-477f-8069-f48d5c5815b0
85506bb3-31ac-4d1a-a30a-ef4f4e7f3d88,Otolaryngologic,c828cf22-4201-43a1-8125-4cb18f73e36b,81bda68d-2bfc-4250-b3bc-5304283fb006,a11fc14b-b0ba-42c3-9444-3e17881417f9,567ffb07-cbc9-4874-9bb3-aa4c5147a3fa
a8fd93bf-060f-44e1-ab27-9bfe72ade095,Primary Care,f17cf8b8-8551-48cc-969b-4f00b8714df2,81bda68d-2bfc-4250-b3bc-5304283fb006,57cd3edb-947e-43f5-822a-1bdd305d83bc,02c1f0b0-bce7-4742-b228-0d9ae2cd8130
bfc01617-11c8-49a2-959e-eee8e67d4e0b,Midwifery,07449fb1-a389-40e2-a9b9-4ca59e1de1f1,6dd5e445-335f-416b-8809-7d996db88f49,6091a308-4f02-4143-86db-2962159648d6,80aaf97e-454b-47c1-ae87-4f00de906481
f37038e5-4bd8-4380-80fc-13da6b501ef6,Gastroenterologic,f6d9d41e-2e3d-4817-9306-e912382d9ff7,6dd5e445-335f-416b-8809-7d996db88f49,26a4e25f-6fd1-469b-82bf-a2a4d859a91b,d6fdf516-6b1a-47c6-a3ed-6d79186f4ef1
9094145e-d29d-4299-8b7d-480dab27f69c,Toxicologic,ab41fd3b-2dd3-4cb6-9992-a0330a342878,6dd5e445-335f-416b-8809-7d996db88f49,7b3141f8-3c49-4a74-b491-9e455f9ace3f,46ad6171-8f72-428c-96fc-a750fa679a04
8c93f6bb-6283-407f-80a2-b1f399771067,Speech Pathology,2cd9e0cb-eeac-4d40-b524-71de823f084f,6dd5e445-335f-416b-8809-7d996db88f49,4670b3c8-a8de-486c-aba1-f7650ab63c43,830d98ee-c1c3-4b57-9d56-dae36bd2623a
008c1616-1c49-48c4-914b-b5766cdbd6ef,Emergency,98c7ac9f-d92e-4788-a84b-e2340dfb14bb,6dd5e445-335f-416b-8809-7d996db88f49,2eb92e82-fe87-4309-8d05-0d0b994be59b,900e7701-f888-432e-b45a-6a8736e11fc9
0f238581-ff82-4c95-b920-2e566911ccd5,Gastroenterologic,cc3ced35-a64e-451c-bfc2-6ade1e490f95,6dd5e445-335f-416b-8809-7d996db88f49,91b429ba-fdfa-4407-953c-c18e6fe879f5,c413e9ba-28db-4021-a56a-3078cf7d511b
cab058b7-04b2-440a-8b78-e65cfd5b3f9b,Oncologic,02d75955-1fd4-475d-a4ac-3a2bcd766a23,6dd5e445-335f-416b-8809-7d996db88f49,66e9f92a-4f9c-4265-bce9-c53ce377495f,d219c778-5891-4706-843b-5096d39e4b11
5ecfb121-0362-4ca4-a998-e8be17a859a4,Public Health,d1876a39-0dc6-4d10-a486-1da5ef365d65,6dd5e445-335f-416b-8809-7d996db88f49,08055f81-fa57-4e8d-beae-68c9334cb74e,06bba00e-615a-4c4a-979d-92bc2bd11b15
a780d967-ea7e-4566-95a2-b574f7ffa19e,Gynecologic,2b3976fb-175e-4611-9578-c1fbf6e47fb0,6dd5e445-335f-416b-8809-7d996db88f49,ad02c20d-0be9-4ce2-a1c3-5a3b4b19802c,8f6262db-20f4-4aaf-a31c-3308c3007cb1
ec4042e8-bb13-4549-8295-566b9ead60c0,Dentistry,4558e5b1-db1c-4372-8566-49ee50cfc5b3,6dd5e445-335f-416b-8809-7d996db88f49,4e7bcb98-4c02-4542-8a49-4327e0a78a19,c78e0f48-4522-4c79-9cf5-2508aac487b1
cf9e6a71-9575-4ab4-8f84-dcfd22a00f2f,Endocrine,87eabb82-cd41-4d1f-93a2-b0bec17a589c,7c4a0033-1106-45cf-acc5-4df9ad9e324e,514f86e6-c2a1-4616-8ad3-6f7715b8ef16,83c39b81-e8f3-40a8-9b76-1752463b76af
2d2cfec2-6948-4b4c-8d17-ccad1a34fe9e,Gastroenterologic,51adc823-750c-43a0-ad76-fddb9535c536,7c4a0033-1106-45cf-acc5-4df9ad9e324e,9802e47c-f19c-4e63-af05-6ad6b01cc3fb,f755b463-5c34-4e94-8040-0fe8c68b1f6e
aa154350-f553-4bcc-9c49-fa3c0b3bfbf2,Musculoskeletal,8a9c0b61-b699-4b7d-ba1a-4bc53033fc51,7c4a0033-1106-45cf-acc5-4df9ad9e324e,7e496c84-7f83-4d5f-89df-5e5e0f483cc5,758eff25-033f-492f-ad9d-81e70685e760
a8d78fa9-851c-4d49-8773-db37bb26ce77,Toxicologic,1b59633a-2da1-44e6-bc27-bfa2239ba220,7c4a0033-1106-45cf-acc5-4df9ad9e324e,3452f60c-1fdb-44f5-9ab9-4317ce2e3155,d1fd07da-07b5-4f89-be6d-8be48fb91db8
d6121981-9208-445e-a6ae-1c18bdb4ef8a,Cardiovascular,515aad68-a803-4bd5-8c1c-36fd8725146e,7c4a0033-1106-45cf-acc5-4df9ad9e324e,bd23a49a-de2c-4269-9849-8c2e53c64140,5822d645-49c8-4564-9e86-f6aa04cb5e62
bafcbd67-401d-44d0-8f0d-3dc828332cbc,Psychiatric,8dff4330-26b3-430a-bca0-d58a79fd41cb,c68928c8-6712-4163-a718-0e133221453c,dd729375-0fa5-4b82-9ad9-8beba6daca0a,18ef618f-5c42-4088-ab28-d7d6651bf718
4fb705ce-add8-4e5c-a621-eeb5c1d10432,Public Health,48319e56-802e-4098-a790-299c3994874f,c68928c8-6712-4163-a718-0e133221453c,56ce4465-f83f-4496-90a5-346e5823409a,9d02e44c-b5e5-425d-9efa-351400c99f27
229d687f-02e5-4807-9337-39f80adf09e3,Midwifery,7661aac1-5f4b-4628-915c-8e7765be4059,c68928c8-6712-4163-a718-0e133221453c,27a083cf-1c2a-42cc-b781-02c106cfd327,34fef750-4570-4961-a32d-7ed8b2192894
ab10dec6-1ef3-416e-a41d-baefd17aa516,Renal,fae32c2e-07b9-43f7-b049-7e7214be8b98,c68928c8-6712-4163-a718-0e133221453c,164e70ef-aefa-4d39-8b8c-bf8b57cb2aff,3db9237c-9939-469d-bf12-d62ab5a19983
a002f6cb-66ee-4521-9634-20dbd04f91da,Surgical,1ba5674f-0a74-4fe5-8879-6c5c0d34d38b,c68928c8-6712-4163-a718-0e133221453c,dc255f96-db68-4f68-a6d9-b6e945b56f86,b6a49911-5597-48f5-82b4-2bf869e5ab7b
efe07f3d-326a-4245-b9b8-741c9efc500a,Primary Care,468b454e-8432-42ec-80bf-56d47a65599c,c68928c8-6712-4163-a718-0e133221453c,84cf6c7e-5154-4418-b95f-d97b2fb87c76,316bef00-8dc7-4e48-9e29-3bd91ae3b638
99bcfb19-a338-4a68-9854-c1f216909d62,Gynecologic,b907dbc7-748e-4a9f-9761-1eb97c810ea9,c68928c8-6712-4163-a718-0e133221453c,5cbd44dc-d7d6-479f-80d3-b0822b876741,3bc4b9f8-8263-4a78-8050-87bdff555ae5
a35383d8-5667-4c48-8eb2-57cc6fbc729e,Pulmonary,811c6123-d923-4e2f-b265-24db08d8c81f,c68928c8-6712-4163-a718-0e133221453c,a9f386ec-7c73-49f5-be34-5bc42aa8cd83,9f890d09-37ac-4d7d-bf5c-7c2dde74ae04
87137c0f-b48f-4854-88bc-dd169c8759df,Podiatric,7c165536-4041-4f24-99bc-2ee52f5873d9,c68928c8-6712-4163-a718-0e133221453c,6e75b0c9-6e45-456e-9d1f-a3ba1d82f515,f81721d5-de90-479d-b231-468b4e3a4082
f82db309-83ba-4e35-8487-a2b17790ab66,Anesthesia,dcf9a1a8-8ba4-4280-a976-6c24f1de59ef,c68928c8-6712-4163-a718-0e133221453c,9684a66b-fd95-400b-b65e-95ab62ad578b,8a68c17b-c11e-45c3-92a5-5f24d592d2ca
550354dc-0cc1-4c83-9510-85a8e7466105,Urologic,174567f9-207c-4993-aacf-4cb42de7f0ca,4de01d5a-a555-4a12-98d1-abfba2d179b7,8956827f-cc35-4216-a305-f3fb2548d520,7da9c122-ac2f-4716-9f53-9ccb6f1ad171
2feaa00d-25ec-47a5-a004-44a2bcd36719,Gynecologic,3f9fde18-3b42-4cd2-b909-f5065e9dc66d,4de01d5a-a555-4a12-98d1-abfba2d179b7,34ee956f-6a9e-4ada-b81a-3018a2d9dca5,c9bad80d-4ac0-455b-85ba-13ab6f311406
e58cd81a-6d77-4507-97a8-19e45d7c1c59,Respiratory Therapy,4ce56ab9-cf20-43d2-997e-bd7ff2079c25,4de01d5a-a555-4a12-98d1-abfba2d179b7,370c3099-cf69-4a31-9271-18abb4d14373,32e9933d-649e-4f3a-a3e7-66b702352cfc
b3374319-3306-4d46-b0e4-04a3cdb6d687,Urologic,dfb7cbd0-dea6-46b1-a220-dcc93d738eb6,4de01d5a-a555-4a12-98d1-abfba2d179b7,9461f1ea-e12b-453e-9be2-586fc6dbf7ac,3f162267-318f-4ba9-9ec8-c47825a65b8f
27f33733-5c34-4d5e-b7de-1c7d0e59d202,Rheumatologic,32366598-0b30-4144-9c2d-fbf6cf877015,4de01d5a-a555-4a12-98d1-abfba2d179b7,1f593042-99b1-4b1c-a9fb-5ef28b7d717a,1c28d995-a180-41c2-b756-9b04d5bd5a0b
4a09d47f-8b5d-49ca-8101-0c631349d6b3,Dentistry,0eaa71fe-e318-4a82-aa28-8fb32f141029,4de01d5a-a555-4a12-98d1-abfba2d179b7,e6f5c1bf-e4b6-4f98-baea-f574dbf7ce02,882debde-f346-432e-9aee-be004cfbe8d1
420c095c-1405-4d6e-a4b1-462e4a82935f,Primary Care,b900d1f0-e6a9-4124-b9f0-6a81058c34fd,4de01d5a-a555-4a12-98d1-abfba2d179b7,23167bcd-f32c-4bf6-a5f9-2dd278d74724,bd5c59e0-dfe2-4e40-81f4-b82f4100c20e
5f8e9846-7e0a-4d9c-9b63-100201de558c,Anesthesia,54df75a7-72b2-40ef-a9a9-c544faad0fe3,4de01d5a-a555-4a12-98d1-abfba2d179b7,4c55c391-9e94-417f-8386-02ba86a37327,ccf196bb-e9f5-43ab-9046-4be1eb4d4085
9ebd53b0-54d8-4b05-9d91-aeb289228c83,Surgical,88a08cdf-fcee-4103-9fc2-b04f11ea8a57,4de01d5a-a555-4a12-98d1-abfba2d179b7,1198b157-640e-472a-a708-8a3973ec66af,8cec313e-6fb3-4afa-ad9e-d7ae0acb56bb
3b13df4f-fc4a-4dcb-8bf8-847808960781,Rheumatologic,78e21115-9c62-49f3-8605-bd67ef1410b9,ff6d3986-2046-44a2-afa6-464b4eb7d5f3,052c1699-f4a5-4b44-92b6-d5c4cd8356ee,7acbf932-e154-419d-bc39-c32a72916b34
37fb12f3-7106-4929-9171-7b4020dbf8dd,Diet Nutrition,cc46c02b-20d5-4bdd-b919-b0dbe3dd6567,ff6d3986-2046-44a2-afa6-464b4eb7d5f3,ed24e68f-0d13-47ae-ad64-8b816963c800,e2809a49-7d65-4308-8903-086fceecf0c4
787d9157-b296-4a9e-b603-b88d1ecb7508,Gastroenterologic,a65796cc-5f5f-4440-bfa1-808e24f1a318,ff6d3986-2046-44a2-afa6-464b4eb7d5f3,69d4daf3-9744-41c5-b4f4-b54a9656eb7d,1319d512-4c46-49dd-a290-f0f53500c00f
c3eaa4eb-fd6e-4bdf-a20a-6947495841f4,Endocrine,167004ee-ccea-4ac5-a7bd-65e6647894cf,ff6d3986-2046-44a2-afa6-464b4eb7d5f3,58e4f7f2-f799-4222-92d2-fccd2191815a,6747424e-52db-4c19-861a-423b2f5a1402
90b26a1d-9619-48ab-90d7-fd9e39f77921,Infectious,c748fe32-19d2-45fb-89cc-770a7bf518bd,ff6d3986-2046-44a2-afa6-464b4eb7d5f3,e03efa5e-1378-48b0-a712-b4fe69792620,adc446f7-58b7-40fb-9c8b-9032fd88a54b
b62f0520-3d1f-4e3f-99aa-7aa82f3b9015,Toxicologic,c4138b62-8aed-4608-a9ec-f74fef90c03c,ff6d3986-2046-44a2-afa6-464b4eb7d5f3,dc041b9d-cd7b-45a1-baae-925a3a6ad266,bab2331e-af79-4372-b397-2e0a0d10f74b
be4dd9e0-35bd-45fd-8f79-1d4227798a24,Surgical,6b0794a3-c8c6-4915-a319-902911ab8aa7,ff6d3986-2046-44a2-afa6-464b4eb7d5f3,3f83e3c7-bac2-4c60-a4cf-e25fc3a83464,dde16baa-6199-44e4-95b6-731c3566e2f5
cb4817ee-1196-4d65-8f10-60d86d9daa1e,Dermatology,78465e49-374d-4166-bcbf-e19a97bedb35,4235e6a3-8501-476f-a104-43a63c45802f,bc68a32d-139d-4b59-a032-89672827f233,263d0400-88ac-467d-8446-6000cc4c1717
17ab41ef-09ec-42f4-9028-4e3337ce634b,Midwifery,a6705e15-44f0-4503-8f63-76cec6733246,4235e6a3-8501-476f-a104-43a63c45802f,d8351dc0-04a4-4a36-8700-01771848618c,a184a2ec-2c2f-4164-b63f-59177e4ab70a
c615e7b1-1390-433e-bd9a-16fd84f4c45b,Musculoskeletal,1e35d187-9151-4026-ba89-b6b9e3f95b9c,4235e6a3-8501-476f-a104-43a63c45802f,b05c5f14-9f96-415a-adbf-cab571af789b,94108cad-9a92-445a-bbfd-e251b808097d
ca2b7d8e-1010-4392-91ce-a69c563310e8,Radiography,97be1199-d8cf-4fdd-9990-e9f715906a6b,4235e6a3-8501-476f-a104-43a63c45802f,7133bf58-a36f-4034-b71c-dad452cd84e2,28dff27a-30c6-4647-ba5d-92dc6db8b178
d6503bc4-b620-4b3e-8e2d-bdb8a5dd8a15,Speech Pathology,79fe3d90-d785-437f-b8de-1949dd74e1ab,4235e6a3-8501-476f-a104-43a63c45802f,23f54c19-849e-499f-87c4-fa939d57115c,412222e8-2e10-41a5-af9f-0c0bf15a4acc
87cced84-f39b-4e57-99db-d8ad429d656b,Podiatric,f8d1c2a5-979d-4d8b-88a4-ae3bc2eeb5e1,4235e6a3-8501-476f-a104-43a63c45802f,1830784b-60c7-459f-9056-ec82af8645fb,4e3ad80f-e90d-44fb-a986-fd223619551e
9ab4adcf-aaca-4675-857a-86e39bebb0c1,Cardiovascular,df5ab34c-4aaa-49be-b1cb-5b81b1500b19,bcfd19ec-afa1-4db5-95da-474f0092d430,d29062be-aea9-4996-a139-61f1412e7f4f,1af459df-b60b-4aff-9fea-730f0483bea6
3009981c-8449-4431-a217-8afb18c76335,Pulmonary,0547de32-64b1-4ad0-8bb8-b8f6f6d69a26,bcfd19ec-afa1-4db5-95da-474f0092d430,58bf803a-642c-47a6-a103-ea4c3429e3fb,e22c145d-7fcd-40ad-bb1f-a28c8b4b7ac1
4b02f653-ebd6-4aa6-8340-08a04e61ae85,Cardiovascular,f30e3917-0cc5-4f58-89e9-770441b33157,bcfd19ec-afa1-4db5-95da-474f0092d430,1a6e985b-de32-4341-98e9-a3e996ebae4b,0cc45f9a-ed9e-4e72-a37d-7380d0264783
e58e4886-ecbe-4035-8e37-b25404a85e2a,Optometric,4a450f42-b1a6-4c48-81e7-fc89cac3468f,bcfd19ec-afa1-4db5-95da-474f0092d430,e76e6f21-6d01-475e-90cb-b950aa3d1ba1,41bc7237-fff4-41fe-8e01-111315f33777
72be785f-badb-4b9b-9991-29019f207625,Oncologic,1c24a34b-ffd8-4e00-859d-d49e8fe65f0f,bcfd19ec-afa1-4db5-95da-474f0092d430,ed2007db-f00f-44ee-b0b7-48dab5f20125,3f73c96b-41f9-4476-bf05-837ad197a115
2edc5131-ee97-48b1-9f8f-b00127f3c6fb,Pediatric,6f05d785-c878-4820-8cd0-83e265a93a0e,bcfd19ec-afa1-4db5-95da-474f0092d430,6c746e38-7ac4-427a-a5a2-e25fcfc681fa,a695714f-5f1b-4fff-9c6a-136e46312749
279af0af-f453-4768-923b-68b19ca6b83f,Anesthesia,1f9026c5-1ffd-493b-9eba-34932af9ff98,bcfd19ec-afa1-4db5-95da-474f0092d430,7be9ddec-3a11-40dc-8f61-070c2cee88c0,f5fddc69-3d8b-4235-910f-8f667311274d
76949662-dd36-4b0d-980c-e5693e657342,Urologic,37ff039b-eba4-4920-ab40-ea8093a86012,bcfd19ec-afa1-4db5-95da-474f0092d430,746acfa2-45ab-48a9-a650-f16570fc3585,80d8241f-4e4b-41a1-ae21-e8f7defe6dfc
9755cc46-026b-49e8-ac6d-39d966888b82,Emergency,b4988991-13cc-4e12-bac1-d6d172bd4f84,d339f313-8822-4872-a65e-1ec4a7d45a7d,e3499772-e3c5-4938-81ca-7418d0dd8844,842aab1f-f7e9-435b-9701-c3d37f796c6b
3732462a-d92d-4c46-a096-972215950fd3,Community Health,494a2ea1-dfe5-4bbe-be3a-cafe559da9e0,d339f313-8822-4872-a65e-1ec4a7d45a7d,b825b53f-03f8-4b0e-afd7-a3b436038dc5,4e9fd040-b468-48d3-beab-9dfd514ae2ef
72e1ebbe-b87d-41ef-9917-b3afd6796432,Psychiatric,6f4955d6-98d7-4200-bc65-73991889b0bc,d339f313-8822-4872-a65e-1ec4a7d45a7d,87ad2502-c9dd-4959-bbdc-db74a3131878,8a73d028-68a0-4ddb-a338-b9cd6f64d5df
8422fbcc-8bc9-4bef-89f0-150e4ecbfcee,Geriatric,f510bd44-076a-4afa-82af-2312026c6c81,d339f313-8822-4872-a65e-1ec4a7d45a7d,70c98e60-b9bd-4073-b327-fc303d2ba3aa,df0540c5-43a5-4a63-b006-9215929b5ca4
305cbf0d-ef9f-43ea-a071-041ae7e22a4f,Hematologic,852ba4c1-2dad-41e9-9e39-744ce60773de,d339f313-8822-4872-a65e-1ec4a7d45a7d,3c644514-3957-4512-8498-aaac4e3f5400,984af46c-381c-4e32-b1b3-8bddf7c69c10
fd40ddb9-0cdc-4836-9837-b48bdfaa3d8a,Plastic Surgery,29cbf70b-48b7-4c93-97cf-821ba132e203,d339f313-8822-4872-a65e-1ec4a7d45a7d,9acb6bd9-26eb-4a66-9e8d-55b04054ce07,a0d83360-2781-4704-9457-3a6962034dbf
ca7b1429-7482-49e9-8149-a80917e23a0f,Otolaryngologic,9bb84e42-78b4-4127-a9d9-3bf6e4bc4d46,d339f313-8822-4872-a65e-1ec4a7d45a7d,9525603f-9b39-419d-872e-9e6505fa9568,a78a25da-23a4-4649-81ea-e059679b205f
