identifier,serviceDepartmentName,address,isPartOf,contactPoint
f71d3495-3e57-4e4b-aa02-9198ef3730cb,Cardiovascular,254e93e5-4733-419f-8acf-71829a6bb9f1,055ae6de-6ef0-429d-b7b5-4f0a08c87898,3d2d1318-5603-4e44-bb4d-ba8c4fc05ef6
f57b2b84-dbf7-4158-90e9-633240ec58d8,Skin Care Center,c32fdd59-ef31-4cbb-a841-5f7d70ddd626,055ae6de-6ef0-429d-b7b5-4f0a08c87898,e18da1d9-a1ad-45f0-b5d6-6a261811c763
1e3d7f55-b71e-49f6-8327-4488ea3bffcd,Respiratory Therapy,23731a6d-635f-4691-98a3-8adb5ed85bc0,76ec2eb6-7844-4ac0-8d63-cfa1b4016e74,51517f67-576e-4fe5-a8bd-fc6ef7a8e877
fc08dfcd-84e1-45be-8db6-6ebe97a7110f,Primary Care,b8896581-5ecb-4003-a567-bbfbbcaf05b1,76ec2eb6-7844-4ac0-8d63-cfa1b4016e74,7faf8243-ac66-4332-b979-59b8a0535768
c2f3591b-4fa7-483d-8d05-e2b99e4938e3,Oncologic,f8090bec-29c7-42af-bdeb-32c6a9e51da0,76ec2eb6-7844-4ac0-8d63-cfa1b4016e74,3b9bc89d-0f6e-43d3-bc1d-865bf21b673d
2fd4a739-85db-4f7e-9b50-5b812f05b681,Physiotherapy,d5c4dbe2-63b7-4d6a-bfc7-da43f4d6d431,76ec2eb6-7844-4ac0-8d63-cfa1b4016e74,b45ed061-8787-46a1-9767-b7008ec4b663
ee00479d-4893-483b-aea9-943d6aaad527,Neurologic,eda1cccb-c933-4d2e-aef1-823c3f72b4a2,c79b4739-161b-400c-8109-15d390489d3c,b7a1b24d-723f-4c15-8804-68f0f85c1887
dd58ef8d-5a12-41fd-8717-5a76ea33250a,Genetic,399de3d2-a5e2-4225-a5da-e29d10e80a75,c79b4739-161b-400c-8109-15d390489d3c,dffb5fef-6bba-4b59-b8ed-c324295196aa
6e1702aa-8993-413c-b5fd-a08541998811,Pulmonary,fd4fd4e1-9e9c-4f60-870f-570fee8a2024,c79b4739-161b-400c-8109-15d390489d3c,8033e4f8-715c-46b7-b235-45b1c0b2185f
0948a4e3-320c-499d-86eb-4a67e8851c58,Infectious,17cb09cb-219d-46f2-b64e-177fd3f80955,c79b4739-161b-400c-8109-15d390489d3c,a6b903e1-c6c6-4e1c-8b51-d55025515081
5c7d1103-a545-4dcd-86cd-521da69f0adf,Infectious,271f2854-7b8f-4042-8e38-796e992e934f,9a396f78-73c3-42ff-8a86-f9e50490b88f,7c8feea5-ac5e-4c07-848f-05b6cf3e1708
119a9c3a-29d5-43f5-a547-a0c8658004af,Rheumatologic,11de4479-7d77-45d9-8be7-1af9be6c1e60,9a396f78-73c3-42ff-8a86-f9e50490b88f,cc678ba1-e5af-45d2-bce4-f2e6b7cdb1f0
7da33904-5294-493e-9f95-8a26d0a4a1e0,Diet Nutrition,7c3b09d4-9945-4ce7-80a8-7b704a37cd27,9a396f78-73c3-42ff-8a86-f9e50490b88f,0bc777eb-eba6-44da-9e9b-01d13cbf8b55
36e9ca42-bd99-4893-be92-302d1e6b9da3,Psychiatric,f15e7c5b-5edd-4a42-be3e-d9978ee643a2,9a396f78-73c3-42ff-8a86-f9e50490b88f,0dde20d3-ed3d-44dc-8504-cc2d343ade54
7ffd7f40-22a6-4566-8bf1-db39dd8a1c61,Physiotherapy,b17c40ec-916e-46e3-8e5d-dbac74fb413b,e10f5aca-4c5f-4d77-bbd5-5c5b00c5dc64,3435b401-5a4d-4284-aed9-accc3ec268b9
6ad92085-8966-4c02-b3ec-95f889ea6a01,Medical Imaging,bab0859e-fce2-411e-bfba-8d5e55dcdf7b,e10f5aca-4c5f-4d77-bbd5-5c5b00c5dc64,2b0995ea-32d4-422a-85a9-df7377fb591c
7cf9e862-d15b-467d-b382-15442e1f47d1,ER,73b336e1-49e6-44f9-9f2a-66ce2392c2d1,e10f5aca-4c5f-4d77-bbd5-5c5b00c5dc64,a1865588-8c12-4bbf-a80c-b2b17b0fee6b
888522ad-51db-417e-a84e-4c8b32cbf9c8,Pharmacy Specialty,91225b53-fec0-42bd-86d6-c1aafc8338ff,e10f5aca-4c5f-4d77-bbd5-5c5b00c5dc64,75d53b9f-0df6-42a4-b02a-6b477105209b
31b2de03-75eb-469b-a89a-49ff24c2ae16,Blood Disorders Clinic,04a75769-eb71-4b60-be07-e1f9f9dcd6de,08527049-e432-472a-8b84-a1dda528dd88,1d10aa71-c25e-41c2-b317-6cbe388306d2
0d184aad-7968-4fe6-bccf-09c6710350e8,Genetic,1f2b918e-15cf-47cb-973a-44019bddb916,08527049-e432-472a-8b84-a1dda528dd88,8d3b8255-8166-4f17-87dc-dc74be8c284f
d4c52159-6de1-4137-a346-fd7697936cc2,Optometric,65666edd-7a04-48ad-976d-8a58908ae695,08527049-e432-472a-8b84-a1dda528dd88,7de6b050-5f2e-49da-a50f-9ba1a75bc621
4ea698fc-f299-4961-8d13-f23ca3f1f872,Pub Health,97cabebd-6a7c-4e3b-86e2-f917b0e8590f,aa185193-367e-482b-a0a0-d523acfb8d65,7c2cf97e-a697-469c-84fa-816fb91ce087
4b1e98da-69fb-43d1-8218-532f382ae044,Infectious,86a9d4b7-adf5-4591-8e2d-c479913c5c21,aa185193-367e-482b-a0a0-d523acfb8d65,5a409591-227d-4088-93d7-59e565290153
e9a2d6c8-a219-409c-a1f4-c7ea1a2275ee,Hematologic,f5e0df84-f7f8-4e86-bddf-b821d6d650ed,aa185193-367e-482b-a0a0-d523acfb8d65,de096534-f82a-4a16-8e02-7264f43f9628
58506f15-70cd-4f91-bb3f-a1671130beb1,Respiratory Therapy,ee5a6540-357a-4419-b95a-9b38a592a4a4,47ad62a2-7adb-4637-9218-42a19303b9e4,9a4dcd47-8e3e-48b8-abb1-b892bc2e6929
cb530cf0-9a71-4a02-a68e-06cdce380cd4,Pharmacy Specialty,3f450e0a-99bf-4c0c-9472-8359a8f4fc3d,47ad62a2-7adb-4637-9218-42a19303b9e4,3ebb55ed-f2e6-4ca2-88c8-a7f92c65eb44
3a9adc8d-4d80-481f-86d7-7177cebf7776,Nursing,da7c97b5-40f6-446a-bff1-94c26ae6c6f0,47ad62a2-7adb-4637-9218-42a19303b9e4,0d556e02-a96e-4f4d-9d44-412ebe849a71
772c8624-487a-478b-8114-fe82f6341b75,Dentistry,2cd13b1e-5f95-4bbb-abc7-a34638108795,47ad62a2-7adb-4637-9218-42a19303b9e4,91d67bfe-9b4a-40a8-bb38-838c2400991a
