identifier,serviceDepartmentName,address,isPartOf,contactPoint
2dc6c2ac-cbae-4e93-af39-c04551bb91c1,Otolaryngologic,024e8609-4486-4d26-8fd0-92769c017e5d,6288e1a5-cc45-4821-98a6-416d1775336d,0438b3d4-a81b-4fe3-bda4-8455acac00dc
9b83a437-28b7-405b-abc2-ded76bd8e65f,Diet Nutrition,3a0879fb-dc78-43b3-a919-b5aaf0c99bea,5f3f5638-3870-4a14-b490-b6081dfc8352,6fa68010-0ddd-49b7-80b4-25aae7eb533c
eb6b96ec-ea3a-4bf3-a994-6c6d3590a2e5,Rheumatologic,bf2b6442-2f9f-4bf9-96b6-b5d01c87284d,5f3f5638-3870-4a14-b490-b6081dfc8352,afbae6c3-4b51-4edb-bb76-8615f6b1465d
c5cf255f-278d-44f6-88df-480ea3b4e529,Genetic,679bcce2-681d-40de-8c15-514db40eb501,5f3f5638-3870-4a14-b490-b6081dfc8352,d5562dab-f4a9-44e3-ba4f-4535e45d8903
6250e9f9-08d1-4e63-a7e8-aeae24a703e3,Pulmonary,52c51809-d20e-4b0e-bd87-44d801a50ef1,5f3f5638-3870-4a14-b490-b6081dfc8352,940f737e-548c-4ec4-a536-5ca8d66a45e9
f146b080-0a2c-46a9-9bd3-839291e54b3a,Public Health,de8e3228-aa64-4f16-b035-50885a2bf7fe,5f3f5638-3870-4a14-b490-b6081dfc8352,976ae5fb-66f1-40a0-ba1a-262bba13834f
4b9368d9-6188-4ea0-9e5e-cd0a3cbafcaa,Community Health,f26ce972-e1da-4dd8-aa09-7bb2c187715f,5f3f5638-3870-4a14-b490-b6081dfc8352,a5dc7c7b-cfa8-4592-8055-6e426b496a3b
bb1a48e2-50b9-4e51-a81e-5658d813a70f,Anesthesia,5f3fa533-e28c-4c3c-ad82-5ea8dda9a02a,5f3f5638-3870-4a14-b490-b6081dfc8352,996d6642-3cf8-4ff0-b49d-f1fff13a9049
18711121-c9e8-460c-8a8f-541d052ba051,Public Health,49ab05a8-8060-44aa-8037-fffa14b8317e,5f3f5638-3870-4a14-b490-b6081dfc8352,d05d2cb9-6b76-411f-bc87-65b6b04a2620
d0ab9ea4-c15f-47ca-a04e-6817ad982a08,Respiratory Therapy,f13a2ff3-9365-4891-a460-0a02c5acc612,5f3f5638-3870-4a14-b490-b6081dfc8352,87fde43c-9c72-41e4-ac1a-c8a3ed51fa2b
10c313bd-6478-4399-8d68-2a6149262a13,Urologic,93d5e33b-bd86-4312-b506-9af5d2ebe96b,5f3f5638-3870-4a14-b490-b6081dfc8352,208d549b-6b0e-4d01-80dd-28b3acea35a3
1f217475-66f0-4769-8909-c1ba18fa5472,Midwifery,ea4f44cf-eafd-480b-9ec8-633fb73888a4,a59cec98-126c-4c8f-b888-447911ebcd49,42f81126-6c2c-40a7-a4e9-031675f80092
c9d4e1bb-c4d3-4ec2-baf3-d90e586a7302,Respiratory Therapy,60c36cdd-9937-4592-985a-eb983d9f3e80,a59cec98-126c-4c8f-b888-447911ebcd49,d41cc2bc-e335-4f8b-91d5-6acf680fe5e2
aef82d2e-51f8-4e44-924b-ba5b82042c0b,Obstetric,d35f581e-3648-431f-ae9e-8d0384983111,a59cec98-126c-4c8f-b888-447911ebcd49,74286356-3c91-4458-a4b2-7e8301cbd9c2
09cef0ea-d6ca-4f41-adf1-fe3fefd9373e,Neurologic,b9c4abb6-a6a9-4aab-ac81-1d57b2835bff,a59cec98-126c-4c8f-b888-447911ebcd49,091523be-650f-4375-a0fc-01e2bcd635cc
93c3150d-77c3-404f-9f7a-46b8450000a1,Surgical,853a9135-3ee2-451b-be88-c93319db1d7b,a59cec98-126c-4c8f-b888-447911ebcd49,b5eca796-dc5f-4db7-87b5-2a8b0af01e69
3ca58162-4509-47a7-a2bc-5350a627e31d,Obstetric,faa83536-d3d7-49d5-a430-1b871322439a,a59cec98-126c-4c8f-b888-447911ebcd49,5536212a-58d7-46da-8f01-3f4e73961f8e
56c16359-352f-4341-83fa-a677b1a8e5c6,Renal,a4b0c73b-f74e-41a1-a2e5-b72606b9370b,a59cec98-126c-4c8f-b888-447911ebcd49,c6d82ceb-a1ac-4d49-8d4d-daab72824622
6bfed001-18bc-4a21-b887-d3e9a3171056,Radiography,eb9fc88e-b877-4b59-9f3d-a6ae5295dcaf,8b5885ca-0bb2-43f0-bd30-291a55fea08e,c784499d-6909-4290-9496-a305314a332e
c736e166-8042-402f-9d73-22518b763f63,Diet Nutrition,ad82e067-ab35-4414-8ed2-b26b1fda2e53,8b5885ca-0bb2-43f0-bd30-291a55fea08e,24fa9196-f801-4987-8008-cccf565e5ae7
02246f10-ce65-4211-a3c9-c8d76ceb1865,Optometric,1c7bc6c8-d62f-4e8c-abca-09663eef04eb,8b5885ca-0bb2-43f0-bd30-291a55fea08e,2a630fd1-71cf-439d-aa1f-ff41af1b7013
778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Plastic Surgery,da595d3e-a0fe-4e1b-b910-18255057df41,8b5885ca-0bb2-43f0-bd30-291a55fea08e,e16e3336-77b1-4e21-bccc-c53ac36a4162
6689ef79-f8c3-4461-bc15-b016487eb3df,Pediatric,21ab9e3d-fdf4-4f09-bd87-d79311705ee3,8b5885ca-0bb2-43f0-bd30-291a55fea08e,84ddf869-b816-4f1a-9677-013ba8e19b83
3a94f14b-0830-4ee6-9a9c-1d73f173d2fe,Optometric,eafe0d1f-6e79-4d5f-9314-70c8acb14314,8b5885ca-0bb2-43f0-bd30-291a55fea08e,eb5d11e8-b6d2-4ba9-a517-3d1cf7fc0bd9
ed6fe79b-8c56-4b92-8f32-2470a2334974,Midwifery,70bef8fb-6598-42bf-8a18-bafe2df4a748,870f084c-7244-4536-a85e-25b4b3969057,09b12bc9-8805-4048-b53a-7cec4fbf545a
7cbb1bcc-ef38-4237-99a0-f532d2197d93,Gastroenterologic,5e6cc9e4-1768-499d-acff-d101cb622873,870f084c-7244-4536-a85e-25b4b3969057,0ed91a32-4f0f-49db-8b6a-3fea01cf7f93
2709483a-176f-4018-b186-46ce90e49461,Pharmacy Specialty,e3531771-ba25-4533-805c-7d25fcb8f90c,870f084c-7244-4536-a85e-25b4b3969057,2360db82-1a14-4f91-8a34-065b2b058a0e
1da11d7a-a281-4ecd-b084-486f52268c27,Gynecologic,020aca12-055d-4ed4-9fa7-cb00816241bd,870f084c-7244-4536-a85e-25b4b3969057,bd966783-41ff-4f63-a4a3-b63500513063
d296e670-f35f-4a3e-ad38-505b5e8a511b,Nursing,edb8a483-c652-43ab-865b-b8d7f5199484,870f084c-7244-4536-a85e-25b4b3969057,5b5eea1f-8eac-4752-a34a-d5b9fd72a908
5d7ee6e3-58bd-4490-926c-34f8f6b1557e,Anesthesia,97e27d7a-9c36-4f6d-9121-9f59df240ae5,870f084c-7244-4536-a85e-25b4b3969057,d042c1c8-4900-44e6-a873-6d8a12ee6e46
2f40d4ef-bfb5-43c2-bd16-2e6fe93cef4b,Neurologic,e6ab5199-de93-4896-bada-5a662fa0823a,870f084c-7244-4536-a85e-25b4b3969057,bbda98aa-ae43-4b71-b8ec-fe833a614c6c
f3be0a6c-15ec-4910-8e38-34376a1c7817,Hematologic,6bd2729b-a516-4d17-a71f-767485883d44,870f084c-7244-4536-a85e-25b4b3969057,6ca1c7a8-ba71-4935-89d9-a4015207cce5
4388938a-82bc-4728-ac20-74955c5b6d49,Midwifery,8c9ebc8a-5984-4e66-8895-3e23f2c1c87d,ccc14d51-73f6-40d8-a9f4-1cc04653a560,8e4e7077-71e5-4207-861f-f6a278c49995
ff09ff3a-4eef-4333-a849-4a7e4e72d338,Midwifery,10587f45-2539-4215-a3c0-b46981001b5e,ccc14d51-73f6-40d8-a9f4-1cc04653a560,0b5560b6-31ce-4544-9707-f76cef137c97
29c5de2a-50ec-47bf-a933-312316653367,Musculoskeletal,6af26631-1761-41c2-b6c5-5e3ba203b291,ccc14d51-73f6-40d8-a9f4-1cc04653a560,7c7e8bd2-f193-48ca-844d-d831dad389fe
67706bef-d5be-4022-9ea7-0756a1d577a4,Speech Pathology,5551d5e3-4f47-4c94-93e6-db96c2450788,ccc14d51-73f6-40d8-a9f4-1cc04653a560,006287fa-dd33-4a90-8317-310ddb2101c5
1eff1078-3985-477f-8069-f48d5c5815b0,Dentistry,e6effcd1-6728-4f94-9370-bdf9d85d37fe,ccc14d51-73f6-40d8-a9f4-1cc04653a560,b3e1da11-73de-4a9e-87f3-aa2b2c0eb235
567ffb07-cbc9-4874-9bb3-aa4c5147a3fa,Otolaryngologic,dc413314-7f1f-4654-a90a-a00650807f5e,ccc14d51-73f6-40d8-a9f4-1cc04653a560,a3328206-f963-4ee1-96f9-012957edb96b
02c1f0b0-bce7-4742-b228-0d9ae2cd8130,Primary Care,06ab5a91-d83d-424b-bcd8-d4e4b8d056c1,ccc14d51-73f6-40d8-a9f4-1cc04653a560,ce5e761b-7b59-41c0-bd08-b032f9ad5202
80aaf97e-454b-47c1-ae87-4f00de906481,Midwifery,c9aadaa6-e440-4a7c-a953-61bfee628c9a,fb5eb866-2640-411e-a9f2-c3c74505f4f6,e20e2224-47d3-4352-8019-fdfa510020c1
d6fdf516-6b1a-47c6-a3ed-6d79186f4ef1,Gastroenterologic,f7f6b599-6f1c-4ff4-bf84-8dfcefd622d7,fb5eb866-2640-411e-a9f2-c3c74505f4f6,f059a06d-d7fa-45bc-9dc1-1ea22f06771e
46ad6171-8f72-428c-96fc-a750fa679a04,Toxicologic,531d07a1-ad26-4be4-8adf-4be2468f6365,fb5eb866-2640-411e-a9f2-c3c74505f4f6,b5e2d9ff-fcb0-407f-b212-78352b4d0a93
830d98ee-c1c3-4b57-9d56-dae36bd2623a,Speech Pathology,ae1c3845-5676-4476-913e-7095fff70694,fb5eb866-2640-411e-a9f2-c3c74505f4f6,deb5b9e5-d838-43ce-b444-8cb3be767191
900e7701-f888-432e-b45a-6a8736e11fc9,Emergency,8fc57f7b-eed5-40da-b11e-db4321d98c64,fb5eb866-2640-411e-a9f2-c3c74505f4f6,2b243c58-9743-4bc8-bba4-35db5c0d4feb
c413e9ba-28db-4021-a56a-3078cf7d511b,Gastroenterologic,f26b659b-f85c-4c9e-8f13-0e07331fcd72,fb5eb866-2640-411e-a9f2-c3c74505f4f6,60c3746c-bc6b-404b-9a3d-4eac1e682c1f
d219c778-5891-4706-843b-5096d39e4b11,Oncologic,044ec9a8-12c1-4b82-be5c-99ac0f95b88a,fb5eb866-2640-411e-a9f2-c3c74505f4f6,3027bdbd-981f-45ed-8c7c-9761a617fe49
06bba00e-615a-4c4a-979d-92bc2bd11b15,Public Health,e8bb1f29-98d3-4b06-a454-5742d6591826,fb5eb866-2640-411e-a9f2-c3c74505f4f6,6e95a644-022b-4290-a685-b54ed17d4cc0
8f6262db-20f4-4aaf-a31c-3308c3007cb1,Gynecologic,5b34a62a-cfc2-40da-838e-0b04ec52cef1,fb5eb866-2640-411e-a9f2-c3c74505f4f6,08415966-ad7b-487f-befd-e1439889cbe1
c78e0f48-4522-4c79-9cf5-2508aac487b1,Dentistry,374049d3-3a4b-4aab-8659-cf439de8ddf4,fb5eb866-2640-411e-a9f2-c3c74505f4f6,396836c7-7c79-4d7c-a64a-aa398354e04f
ab46afee-8898-4682-a096-8f2106e090ea,Podiatric,1ae3237f-aa88-4965-9654-7b4d317588ff,27d99a23-e4f7-425e-afe6-790abc18a40b,7df8b7f0-44a1-44d0-96df-fc21b1c2ed56
edabf3d2-53e4-4dd3-ae51-bca044c0a5ed,Speech Pathology,15f82b2f-bc89-4faf-8cf4-627782dcf736,27d99a23-e4f7-425e-afe6-790abc18a40b,80082244-1ac5-443b-b7dd-3c21e618d25d
955e988d-f24b-4d76-a07f-949ef11e71ae,Anesthesia,100cfe80-2132-4c24-81b3-77bd59eae69a,27d99a23-e4f7-425e-afe6-790abc18a40b,66ab247a-75fe-400c-8407-32b4ef1772f4
9b3e6605-5083-4669-836c-d6021a54acb2,Musculoskeletal,e31b328e-3a32-4205-9e26-b29d8615ad73,27d99a23-e4f7-425e-afe6-790abc18a40b,a7486875-29bd-4604-bed2-7848c6950d85
57e061c6-0494-405d-b194-a9f14114fa10,Infectious,b2b5591a-9d7f-442b-85e2-b0787a3e9905,27d99a23-e4f7-425e-afe6-790abc18a40b,49556582-7e54-4d03-aef4-2592ec1c6fe4
15362c1f-90b3-49d9-bf0a-837a3e0f7488,Neurologic,f2aaaaf0-e8eb-4ae2-9bc1-c77afa29fad9,27d99a23-e4f7-425e-afe6-790abc18a40b,047595fb-338b-4372-a00c-ea03b7d52dce
5041b3d0-8950-4262-a797-765abc854e3f,Radiography,054efa50-4962-473b-a0f9-986ab2363b7e,27d99a23-e4f7-425e-afe6-790abc18a40b,a1fa46f3-4668-4cdd-b5f9-8f4110a15299
754151b0-0cdf-420e-81e7-5ade858e8dfb,Rheumatologic,3b6b8130-f687-4f7a-b683-4a01bdb5ff1d,27d99a23-e4f7-425e-afe6-790abc18a40b,0aa1ee6f-1b04-4aa4-a3f3-3d5519248947
83c39b81-e8f3-40a8-9b76-1752463b76af,Endocrine,b4652600-92c4-4c99-9062-5b3bd2385cf5,f2ad985f-ff3e-4ba1-8ac7-28b4a41865bf,b235872f-f682-43bd-8174-dc65f9646b27
f755b463-5c34-4e94-8040-0fe8c68b1f6e,Gastroenterologic,7a0cd3b5-e85c-4c1b-b265-00149a7945cf,f2ad985f-ff3e-4ba1-8ac7-28b4a41865bf,c2324d72-03d0-4575-94bb-58bd4e8b1b51
758eff25-033f-492f-ad9d-81e70685e760,Musculoskeletal,e2238f55-48e4-42fd-b89e-d0ff2c8cb3fc,f2ad985f-ff3e-4ba1-8ac7-28b4a41865bf,81190840-8a64-44fd-8b58-46c879e32aa0
d1fd07da-07b5-4f89-be6d-8be48fb91db8,Toxicologic,8fdd2315-6676-44ce-bcea-20e0c497449d,f2ad985f-ff3e-4ba1-8ac7-28b4a41865bf,231e58b0-1acd-4824-83ab-4db80e45aea5
5822d645-49c8-4564-9e86-f6aa04cb5e62,Cardiovascular,43305aa1-725b-40ca-ae00-1a756efa9a18,f2ad985f-ff3e-4ba1-8ac7-28b4a41865bf,f421e7e0-5c56-4c5c-89d2-30412c05fec3
18ef618f-5c42-4088-ab28-d7d6651bf718,Psychiatric,931e0d80-fc7e-4ebb-9616-7a2f57a47b99,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,5d81778a-5ef7-4581-af71-f4aead1c4859
9d02e44c-b5e5-425d-9efa-351400c99f27,Public Health,14b64d4f-c548-4917-b297-30a1560e409d,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,44a07ecb-5fb2-4686-8bee-3f1d5fc97072
34fef750-4570-4961-a32d-7ed8b2192894,Midwifery,673ce1e6-fb95-40e0-acd8-88239993bdd7,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,4f5a41c7-0fa0-4b35-a7b1-13deedeeefbd
3db9237c-9939-469d-bf12-d62ab5a19983,Renal,e90a2364-3a03-473e-bb9b-df46f5930c38,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,cbce125b-da1c-4162-b87e-3cae01b62820
b6a49911-5597-48f5-82b4-2bf869e5ab7b,Surgical,d4e3fd71-e861-43fd-bca1-248409aaae6d,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,86d26605-33d6-4c61-a8f8-a67abdf76a13
316bef00-8dc7-4e48-9e29-3bd91ae3b638,Primary Care,514f652f-cb71-4e2f-bbe1-4cbd9b7f3e1b,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,cd1fe22d-965d-4317-ab5e-68c2e3d86d14
3bc4b9f8-8263-4a78-8050-87bdff555ae5,Gynecologic,eb63d7ef-1540-454d-a644-d4f4e0985dd3,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,35331bc5-5abd-452e-a300-47d0085d7943
9f890d09-37ac-4d7d-bf5c-7c2dde74ae04,Pulmonary,19f8b828-a40a-4ab8-aea4-e39843f26ed2,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,53ec7d88-1994-49c4-8995-e98cc82dd858
f81721d5-de90-479d-b231-468b4e3a4082,Podiatric,a63a98d1-f116-4fa5-b3ad-f6e2736243ad,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,7a9f3f59-c92c-463c-8309-28ae79dac846
8a68c17b-c11e-45c3-92a5-5f24d592d2ca,Anesthesia,08f2bc96-d0a7-46b0-9c3e-5d9b0640151e,c2472fd6-03e9-4a02-8cea-2df00a66dc4e,c078dac2-bb2b-46f3-ad6d-3a646d2b0123
7da9c122-ac2f-4716-9f53-9ccb6f1ad171,Urologic,1f206b2e-2e40-45cc-9bb9-967b19c87c07,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,3d361779-8dfd-4010-a7ce-5dbadce4708a
c9bad80d-4ac0-455b-85ba-13ab6f311406,Gynecologic,aa07c6e1-b284-4450-bec2-64ee8d6ba9fc,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,7e43c0b7-b356-4e54-a7b9-528c63f72b5f
32e9933d-649e-4f3a-a3e7-66b702352cfc,Respiratory Therapy,4c9dc9a8-4da3-4a8f-9870-62f9d7d9cd2c,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,689a0ced-3e14-44b1-9a00-cb0031f1f4f4
3f162267-318f-4ba9-9ec8-c47825a65b8f,Urologic,cde7f769-6d4d-4b1a-a524-c559554829e5,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,44587bbe-0a66-4218-a13b-be30b8b7da07
1c28d995-a180-41c2-b756-9b04d5bd5a0b,Rheumatologic,0534756e-86ae-4731-ba72-ec894d34b9c9,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,9dadf9e4-cebd-49bd-b77d-a5f9618a327d
882debde-f346-432e-9aee-be004cfbe8d1,Dentistry,46fbd74c-525b-4551-a65c-5421ec5f3b26,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,0f33131c-98ec-42e1-bccc-a57a3b1eadb0
bd5c59e0-dfe2-4e40-81f4-b82f4100c20e,Primary Care,c14826b8-ab2a-4ee2-9bdd-3860c4cd6141,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,746e80c4-41fb-4b2a-8fee-b9b05e9bc37d
ccf196bb-e9f5-43ab-9046-4be1eb4d4085,Anesthesia,ee9f143d-fe72-4797-a949-8f966ba714d9,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,b5f1e073-d379-4278-9362-5c7f1c71b0af
8cec313e-6fb3-4afa-ad9e-d7ae0acb56bb,Surgical,a115a910-b92f-426b-bcdd-6c4f71ca581e,f164f9d8-4312-4ce2-9c21-51e17e56ac3d,8dc78aa7-22ee-475c-a88a-1c8181cd34bb
3b4590c6-7380-427c-af25-a8cdde699e1e,Pathology,44cfc3ca-c3fa-4764-9fd8-a0ca3b036dfd,52ebdac5-a145-4899-a1f8-c1569e0df45b,5aa970d9-801a-4ff7-a6cd-d662c4e813db
4a082de7-4f6d-4f01-b0dc-2737db807618,Renal,2542cff6-0710-41c5-802e-3a7aa1515f1e,52ebdac5-a145-4899-a1f8-c1569e0df45b,cec1871a-b5c8-4060-89c7-35079d592a7b
0d0fbbe9-6b7d-4713-8ba1-527dad7114db,Gastroenterologic,335be677-df1b-425e-af66-be879a4c2227,52ebdac5-a145-4899-a1f8-c1569e0df45b,d24f6919-7d1d-439e-b453-6a9b7ecbcd45
9641af55-358d-4639-90bf-babda5d649dc,Speech Pathology,970ea1aa-c76f-48ae-adf3-d0246f88c633,52ebdac5-a145-4899-a1f8-c1569e0df45b,7e39fd94-f850-4bec-a7f5-794c007ea2cb
f0c53802-4474-4ac6-9df7-327635ba9da1,Pediatric,df66946a-0116-4168-bac8-a7602d5df04a,52ebdac5-a145-4899-a1f8-c1569e0df45b,c47090c6-bad8-4464-959b-0d078f022246
19b5024c-eee2-4362-8ccb-cb6e42e14ce9,Primary Care,700e6a4f-2543-43f8-b349-f09340601a0d,06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,28986430-fabd-4787-bd5a-95ecc315c8b0
d1da4bba-1ed9-4ae6-a5f4-4940f5114a9a,Gynecologic,a7fd116e-d8f5-417f-85bd-ca63a100ba8f,06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,88bf1035-d8cf-4d5c-b35c-f88bfae203e1
bdfdb88e-ae4f-40d7-bad0-e4d2f9dbd648,Optometric,929c8ac4-bf28-40fb-a8cb-2f6eee5e256e,06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,50bbd1c7-f01c-4cc7-bb87-c961fa17e092
8034f222-b4a4-45c3-b4dc-5b1949523e70,Endocrine,eae9c546-446c-4893-89d3-cdb9ebb9aa72,06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,689f2d23-100a-4f24-8dd1-5beb5d98abc9
483b7b7f-e2b1-46c9-8f2f-bda2b50ad6d5,Speech Pathology,f67d2311-33a8-49fd-9091-6a5f97ad1730,06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,e9e1a3d1-1a12-4068-815c-77ed779571dd
76c6bf55-a9b9-42bc-a350-0fcaad785312,Neurologic,317f1e9b-2ee6-416d-b51e-7fc8d6ab5c68,06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,da47b8f9-cee4-4404-9648-1f4b0c747a90
01df3805-5f18-4cea-9b28-9a8432a88b74,Optometric,b41fdcad-e36a-4265-ae51-686507afe1c5,06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,5351c342-5b7c-48ed-b239-6f882516de06
91340a41-9333-4293-ba04-a0d5d997e4bf,Pulmonary,69259d81-2a2e-4ea7-9834-aeaf0f332bab,06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,6efeb18f-aaa6-4ef9-bbb6-ba4c140ab78e
7acbf932-e154-419d-bc39-c32a72916b34,Rheumatologic,eda3852f-378f-48ec-92b8-a1e10815f813,586f1721-0785-48d7-b118-2d235bf80676,7648fb30-2d6d-4fa9-9859-792c2a865fb4
e2809a49-7d65-4308-8903-086fceecf0c4,Diet Nutrition,9b2c7c5e-3c44-42a4-bc64-46da61dbbd36,586f1721-0785-48d7-b118-2d235bf80676,a0a8175d-88f1-4464-85e8-b8d8966f92d4
1319d512-4c46-49dd-a290-f0f53500c00f,Gastroenterologic,662cd6c6-c4b2-45f2-97ad-9fa3e5ea8fd8,586f1721-0785-48d7-b118-2d235bf80676,c2555384-f868-44ec-9163-38135b0f0d7c
6747424e-52db-4c19-861a-423b2f5a1402,Endocrine,f883d4ec-c625-40f6-b224-f96d9378de03,586f1721-0785-48d7-b118-2d235bf80676,4b080778-534b-4cd2-a338-ccfd6f3d0471
adc446f7-58b7-40fb-9c8b-9032fd88a54b,Infectious,35951baf-7432-4cbc-983a-f1862d6efa7d,586f1721-0785-48d7-b118-2d235bf80676,a6fee832-6b63-419e-83bd-e688439983f1
bab2331e-af79-4372-b397-2e0a0d10f74b,Toxicologic,5ab5d4c1-01a9-4f82-a339-931759f6b809,586f1721-0785-48d7-b118-2d235bf80676,f35fd4a8-05e1-4a9a-a643-7b65c63c3d08
dde16baa-6199-44e4-95b6-731c3566e2f5,Surgical,9c195380-9b00-44f3-8cd6-b053f952eb70,586f1721-0785-48d7-b118-2d235bf80676,45bae81f-7b6f-4e55-8013-6ca46810ae35
263d0400-88ac-467d-8446-6000cc4c1717,Dermatology,c468c138-1871-4c59-be6c-482de83bf4c8,4ec985ff-94b2-4b9d-8881-9f421a42b629,37eb9bfb-4ec7-4b01-b6cf-a3f8fc72dd60
a184a2ec-2c2f-4164-b63f-59177e4ab70a,Midwifery,38411fea-a54b-4f00-a5e8-a321b111abef,4ec985ff-94b2-4b9d-8881-9f421a42b629,5b1e40ca-ecba-414d-816a-03fba7a120a0
94108cad-9a92-445a-bbfd-e251b808097d,Musculoskeletal,b90f8320-e2a3-4bd5-95c0-57741912f354,4ec985ff-94b2-4b9d-8881-9f421a42b629,58edb6ee-c235-470a-972d-982d0079a59f
28dff27a-30c6-4647-ba5d-92dc6db8b178,Radiography,1e544cc5-7ab0-4ef0-89da-2bbb57561bef,4ec985ff-94b2-4b9d-8881-9f421a42b629,ef85acba-abff-4cef-919c-91fea8abe4a5
412222e8-2e10-41a5-af9f-0c0bf15a4acc,Speech Pathology,84f3ffce-29d5-491a-9abb-092d28d483ca,4ec985ff-94b2-4b9d-8881-9f421a42b629,1cb2cb16-bd9f-4617-ae4a-5c81363ae3bc
4e3ad80f-e90d-44fb-a986-fd223619551e,Podiatric,9c9da0d2-9087-4f0e-9206-d547d6a2c182,4ec985ff-94b2-4b9d-8881-9f421a42b629,c326fbf2-4731-4680-9275-07dd390cfd7e
1af459df-b60b-4aff-9fea-730f0483bea6,Cardiovascular,463f2dad-3500-4026-b927-eac4aa6fd185,788c161e-f3cc-4d8a-8b16-78e45f20f406,b6c843e4-1325-4452-ac29-c1bfb0791b94
e22c145d-7fcd-40ad-bb1f-a28c8b4b7ac1,Pulmonary,cdd1e166-3317-4126-a0cb-72ad45f4eaa8,788c161e-f3cc-4d8a-8b16-78e45f20f406,756132a4-739f-4249-b038-f3af2fd37e43
0cc45f9a-ed9e-4e72-a37d-7380d0264783,Cardiovascular,814c8efb-9e65-4a3c-9164-9612336d5cc0,788c161e-f3cc-4d8a-8b16-78e45f20f406,73e3cabd-21a5-423f-b8dd-43bd3f97f4f8
41bc7237-fff4-41fe-8e01-111315f33777,Optometric,29c4a8b3-d71b-458f-90b7-865f338ad4df,788c161e-f3cc-4d8a-8b16-78e45f20f406,fdcafb55-d386-458c-9341-16e3074af7dc
