entity_type,original_id,duplicate_id,variation_type,field_name
Address,020aca12-055d-4ed4-9fa7-cb00816241bd,3d6811f5-0b20-4641-9ca3-362482a86fa1,omission,postalCode
Address,edb8a483-c652-43ab-865b-b8d7f5199484,861ce993-c27a-48ee-aaf4-fe5e2de77c38,omission,postalCode
Address,97e27d7a-9c36-4f6d-9121-9f59df240ae5,44ce606a-3f7c-4ada-949a-2550df1053ac,omission,postalCode
Address,e6ab5199-de93-4896-bada-5a662fa0823a,2cac44e7-b761-4743-ac76-59be7b512f3e,omission,postalCode
Address,6bd2729b-a516-4d17-a71f-767485883d44,a58f5e0e-6a32-4fb0-8238-8b1f1bdbf4d5,omission,postalCode
Address,8c9ebc8a-5984-4e66-8895-3e23f2c1c87d,39d95b7f-cc5b-453f-8072-84e2a821de29,omission,postalCode
Address,10587f45-2539-4215-a3c0-b46981001b5e,69aaae94-342d-4f31-a61b-e697dba5c5b3,omission,postalCode
Address,6af26631-1761-41c2-b6c5-5e3ba203b291,a5ea5ffe-14fc-4eb4-90c0-b31a501c215c,omission,postalCode
Address,5551d5e3-4f47-4c94-93e6-db96c2450788,55462424-1af4-447f-a450-a75254e1cb16,omission,postalCode
Address,e6effcd1-6728-4f94-9370-bdf9d85d37fe,39934f1d-1272-4a28-a1fa-69861ca963dd,omission,postalCode
Address,dc413314-7f1f-4654-a90a-a00650807f5e,9ae63a4a-9f87-49ed-a6cb-5628b6890c05,omission,postalCode
Address,06ab5a91-d83d-424b-bcd8-d4e4b8d056c1,53934316-ba17-4806-8960-8134bfb56845,omission,postalCode
Address,c9aadaa6-e440-4a7c-a953-61bfee628c9a,c64f06ad-47bd-4012-acd2-f5c236de6e7c,omission,postalCode
Address,f7f6b599-6f1c-4ff4-bf84-8dfcefd622d7,38b91698-1ef4-40b5-b0b0-671aced2faca,omission,postalCode
Address,531d07a1-ad26-4be4-8adf-4be2468f6365,5b9421b0-d30d-4024-97d0-71575d9d25e0,omission,postalCode
Address,ae1c3845-5676-4476-913e-7095fff70694,f0e4a3aa-e3a3-4172-af86-c53a558bba35,omission,postalCode
Address,8fc57f7b-eed5-40da-b11e-db4321d98c64,90c25a42-3383-4cad-bdb3-811767f1287a,omission,postalCode
Address,f26b659b-f85c-4c9e-8f13-0e07331fcd72,f3c0d0b9-b351-49c3-b6f1-a9556b32273d,omission,postalCode
Address,044ec9a8-12c1-4b82-be5c-99ac0f95b88a,074f9e83-6cc4-44fa-83c2-c3bb4ca20d76,omission,postalCode
Address,e8bb1f29-98d3-4b06-a454-5742d6591826,3da25aa6-632b-4bcd-8856-a9ac2b141b41,omission,postalCode
Address,5b34a62a-cfc2-40da-838e-0b04ec52cef1,c637e3c5-6de4-442a-a492-8c957fca5e88,omission,postalCode
Address,374049d3-3a4b-4aab-8659-cf439de8ddf4,cc740e65-8b1d-41b4-bff8-6f72399c1ec7,omission,postalCode
Address,b4652600-92c4-4c99-9062-5b3bd2385cf5,a4a15a20-bc12-4d72-b6c4-14de9a358485,omission,postalCode
Address,7a0cd3b5-e85c-4c1b-b265-00149a7945cf,a4c01a30-19ba-4357-8a55-6fa59236a038,omission,postalCode
Address,e2238f55-48e4-42fd-b89e-d0ff2c8cb3fc,92d6cbe8-2bcc-48cb-ad8f-8720d87d0904,omission,postalCode
Address,8fdd2315-6676-44ce-bcea-20e0c497449d,378bf81d-866e-4d53-9384-c2abc8708bf2,omission,postalCode
Address,43305aa1-725b-40ca-ae00-1a756efa9a18,724e8a14-e255-4b4e-9fb0-99595f76c53c,omission,postalCode
Address,931e0d80-fc7e-4ebb-9616-7a2f57a47b99,59a690b4-fea0-4c9f-a600-2f9472ec0c4a,omission,postalCode
Address,14b64d4f-c548-4917-b297-30a1560e409d,288c9891-2975-42d4-a1c4-d540cb2248b9,omission,postalCode
Address,673ce1e6-fb95-40e0-acd8-88239993bdd7,4e422eb2-b310-40de-a03e-acfed619688a,omission,postalCode
Address,e90a2364-3a03-473e-bb9b-df46f5930c38,ba78738d-9f38-4bd2-ae91-6757d1dc887e,omission,postalCode
Address,d4e3fd71-e861-43fd-bca1-248409aaae6d,53c1e28f-cc44-4efb-8bdb-710a60f5aa76,omission,postalCode
Address,514f652f-cb71-4e2f-bbe1-4cbd9b7f3e1b,66a3ea0d-7262-421f-8177-a3000bd62767,omission,postalCode
Address,eb63d7ef-1540-454d-a644-d4f4e0985dd3,ad0749ab-81ed-495b-988a-b034efbb99f1,omission,postalCode
Address,19f8b828-a40a-4ab8-aea4-e39843f26ed2,734e2f9e-8f26-437b-9933-e33c4ee5ea44,omission,postalCode
Address,a63a98d1-f116-4fa5-b3ad-f6e2736243ad,9c4c1735-9d8f-42f1-aa61-9d6cba9613b0,omission,postalCode
Address,08f2bc96-d0a7-46b0-9c3e-5d9b0640151e,21467780-fc04-40d1-8a72-7ce9856418c0,omission,postalCode
Address,1f206b2e-2e40-45cc-9bb9-967b19c87c07,d71483e9-4a55-435f-8d16-f759db0d96c0,omission,postalCode
Address,aa07c6e1-b284-4450-bec2-64ee8d6ba9fc,ec2ee9d1-ba59-4c4b-b3e0-4bbc2be2ee6f,omission,postalCode
Address,4c9dc9a8-4da3-4a8f-9870-62f9d7d9cd2c,cd57d464-3f77-4718-ae1b-602eb7149f80,omission,postalCode
Address,cde7f769-6d4d-4b1a-a524-c559554829e5,c38b4305-c981-4349-ad7d-79a1e996571c,omission,postalCode
Address,0534756e-86ae-4731-ba72-ec894d34b9c9,7c998db7-b319-41bd-a9e0-2bcfb35f568b,omission,postalCode
Address,46fbd74c-525b-4551-a65c-5421ec5f3b26,a48b7809-9b38-4704-8c68-0b3e49e2564c,omission,postalCode
Address,c14826b8-ab2a-4ee2-9bdd-3860c4cd6141,f8a90e11-59f2-4a51-add0-98a7529e37c1,omission,postalCode
Address,ee9f143d-fe72-4797-a949-8f966ba714d9,1de7d533-dc8d-4fa2-b618-7848f5462c70,omission,postalCode
Address,a115a910-b92f-426b-bcdd-6c4f71ca581e,30bafbbd-5fe3-4505-a542-c4ee304cab7f,omission,postalCode
Address,eda3852f-378f-48ec-92b8-a1e10815f813,8da841b6-a545-469d-979f-5aa7d032b8b1,omission,postalCode
Address,9b2c7c5e-3c44-42a4-bc64-46da61dbbd36,b178ef99-4163-44ab-9682-eb672471bcfd,omission,postalCode
Address,662cd6c6-c4b2-45f2-97ad-9fa3e5ea8fd8,605fa641-0dc6-4b75-be57-61462ba8d923,omission,postalCode
Address,f883d4ec-c625-40f6-b224-f96d9378de03,050e3bb1-2061-4118-8c99-b41e6fb882cd,omission,postalCode
Address,35951baf-7432-4cbc-983a-f1862d6efa7d,e30a41a7-79e7-4815-87e5-29a8c77e812e,omission,postalCode
Address,5ab5d4c1-01a9-4f82-a339-931759f6b809,826bee74-c348-4d41-8162-14f75c4401bf,omission,postalCode
Address,9c195380-9b00-44f3-8cd6-b053f952eb70,34820581-93b8-4615-a3c5-2e8df3f432f9,omission,postalCode
Address,c468c138-1871-4c59-be6c-482de83bf4c8,665d67d9-e092-4a03-bd89-5391217af19e,omission,postalCode
Address,38411fea-a54b-4f00-a5e8-a321b111abef,e4382137-0c72-4679-9350-ee112b9e80bc,omission,postalCode
Address,b90f8320-e2a3-4bd5-95c0-57741912f354,b0947779-d56c-428b-a0fe-2f5988955249,omission,postalCode
Address,1e544cc5-7ab0-4ef0-89da-2bbb57561bef,80181f7a-f54f-4270-92e8-8649b3d51317,omission,postalCode
Address,84f3ffce-29d5-491a-9abb-092d28d483ca,55540a4d-ccc0-4a45-bd86-8fea7ce8974e,omission,postalCode
Address,9c9da0d2-9087-4f0e-9206-d547d6a2c182,54cbfcf5-b0fc-4e87-b4f3-5d42a1e96df1,omission,postalCode
Address,463f2dad-3500-4026-b927-eac4aa6fd185,55902cd0-6b85-4d56-ba91-00088db41b21,omission,postalCode
Address,cdd1e166-3317-4126-a0cb-72ad45f4eaa8,aa8cd137-cd50-433a-a08f-df40c6a30bff,omission,postalCode
Address,814c8efb-9e65-4a3c-9164-9612336d5cc0,9319388e-6944-4f4b-9271-9c422b4ebdbf,omission,postalCode
Address,29c4a8b3-d71b-458f-90b7-865f338ad4df,729c2d9c-b161-4336-9cc3-8de6b7546adc,omission,postalCode
Address,08d6bc9c-9c16-457c-968b-1abdcef46fcc,0847bf31-6d4f-4963-82ac-2084592e81b0,omission,postalCode
Address,d6b0d495-3961-4bfb-956a-5e5a2627f1dd,1e72b595-4a23-4bf7-b88c-2928f70136a5,omission,postalCode
Address,579162f7-d96b-42f7-b1cf-c5538abc0ff7,1865e1e2-c248-4727-b2cc-da39542592f1,omission,postalCode
Address,6a9000a8-f744-45c9-963f-464362d63c9d,e4dbc073-4164-4009-86b3-fab31f997782,omission,postalCode
Address,cb562026-a4d6-4d94-9097-be87168d8bf9,c7c3e802-1902-41e3-bcb2-57fc3247e32e,omission,postalCode
Address,ee7150cd-f25b-4180-a41f-26d3b6f6fec4,cad7a997-2ada-400f-aec5-d6b5d34231ae,omission,postalCode
Address,3a1e1faa-400a-47fc-b5ca-4006085698d7,ee2d0a2c-9a1f-4c5c-bbc6-19f0798b9de9,omission,postalCode
Address,0ce131dc-eece-4051-94b6-35d80f23d695,e8543892-c6ff-4114-bcae-734ce29065d2,omission,postalCode
Address,50bea76b-e732-4e1f-a4b2-1ca69938b9e7,ed672156-c6e2-494b-9375-4894084d919e,omission,postalCode
Address,d04ed07f-5d29-4600-bde2-ae271f3fd2cd,c2342e3b-8e1c-4a5c-914d-3096bcc32be2,omission,postalCode
Address,87a35077-5d37-4869-9b91-cfb5de4f4739,6276bca0-7b69-4d10-910d-dcc84363565f,omission,postalCode
Address,3464a4d6-7f6e-45a6-80b3-5a929e0394e7,0b4226b1-b804-4336-8fcf-84d81628502d,omission,postalCode
Address,412bc65b-1586-4778-96e9-ae4150011d9d,ade4c28f-815b-40ff-99f3-6f514558d1b1,omission,postalCode
Address,3a581614-3763-4524-bcb9-ca3ef0d3f406,b194be62-a6e2-4f53-ad80-fc806ecbdc2b,omission,postalCode
Address,085c52f0-f19d-49dd-9bb6-cafb82acaff5,775b6c2a-fb3e-4421-96a4-f2fca88eea2d,omission,postalCode
Address,62d33a20-d1e8-41d6-8041-39adc89ab359,66c0d315-d74b-4ddc-ace9-4e5e7b9d3b18,omission,postalCode
Address,5726adc9-aa25-45aa-9168-8dc60aab3d43,371bfa24-7eab-4c60-8178-d93027a0dbc7,omission,postalCode
Address,dfd030d2-232d-4c75-bc20-8bb30de5a69c,65bdd4a6-0435-422f-8f78-06075a2992aa,omission,postalCode
Address,13ea5afc-0fdd-4282-ac31-a254074fbe49,71d84271-7ea2-40a9-8dbb-6280cd3efe59,omission,postalCode
Address,2331b262-75b1-4d44-94d2-88517042924d,555e8f70-73ad-4c20-9f37-c5c81b5e8b49,omission,postalCode
Address,d91f6f79-7d3c-4d71-b418-27e1a97daee1,6c3107f5-0503-4b2b-8239-5e097ae25d66,omission,postalCode
Address,83448662-04a4-411a-80e1-a7683cd17950,b7b0a397-468b-4b24-92e9-949729cf0d06,omission,postalCode
Address,53475d8a-44ba-4427-9e49-dc9e29cf0d42,6040d13f-e29e-4685-94f4-81fa9417d5e0,omission,postalCode
Address,4abaea30-7bfe-45c5-94c3-aaaaeceb437a,5d6f6478-3a68-423f-a2f0-f30fe5d2f3de,omission,postalCode
Address,1436d260-d434-492d-8bbe-ea054653ff61,32856846-5952-4486-85db-2167b4fe3c70,omission,postalCode
Address,bfd81305-78ce-4c41-9cc9-31187fb5a235,022ff113-fd32-44eb-bb6a-893ef9b0dfc3,omission,postalCode
Address,59de82a0-e8a3-405f-8538-75f4176088e5,91d6b5cb-dd20-43f5-a82e-222233ef1d41,omission,postalCode
Address,bbf60181-8edc-4f3f-bb3c-b1db792613ac,caa9dc9c-ff0a-4d92-842e-ccd54965aa34,omission,postalCode
Address,395d4e8b-9f80-4627-a3c8-8c7ad35666e5,eda0acce-71bb-4353-b1f9-aa4382db16d1,omission,postalCode
Address,592270c8-a0be-41ce-b43d-4820d50f88d0,d76ca1a6-3b71-470b-b38a-7cb6680f7a73,omission,postalCode
Address,a7b4913b-5624-4f64-87b9-2b789469d522,64ddf9f6-ee02-4d3a-9fae-3a8b0817cce8,omission,postalCode
Address,25453a55-4e53-4609-9f92-c54bfb98c8d5,a5be547f-f055-4df6-8e48-37dd5fdf2fec,omission,postalCode
Address,4e48ce3c-38a1-408d-b06f-0d4ac4092209,57fb747b-3a6c-42ae-8c89-9b9d82a9ac2e,omission,postalCode
Address,6d83cb04-570b-4a6d-8bb0-56566ffef3e8,80f79c80-0fa1-41bc-b2d8-7b64b35b4a90,omission,postalCode
Address,ca5aa58d-2dd7-4003-9aa3-cdad289cd17d,2ed9b788-d5f7-411a-bc0a-fb544c6d04c5,omission,postalCode
Address,754ab5b6-9dd5-46b4-9f6e-3974fd0293cd,019f75ce-e972-41aa-bdf7-aeebd2084a70,omission,postalCode
Address,265c2480-2234-4048-9c0e-54d7c307fd76,4a4b5f0f-a425-4b51-9362-a06d8fb82e95,omission,postalCode
Address,e8dd17ff-fee5-463f-b296-2d39d502c185,ade536d9-6151-4a4f-89e3-2814751db020,omission,postalCode
Address,33755744-a22a-45f9-ab5a-8e04b76a548c,5dc033d6-3d49-4e80-bdd0-12e2ae54e5c2,omission,postalCode
Address,d82d87e4-4040-4119-8655-114404f896dc,dbab077a-5fc2-489f-b358-a67a7e037cfe,omission,postalCode
Address,17fafba0-9a4e-4610-9c5e-a35b866294bf,7337051c-5030-4c17-bae9-25ef05f3ca40,omission,postalCode
Address,14ab54b4-c114-497f-acee-452fde13865c,95fa65ef-2b2d-4ae3-8dda-807ad19d3663,omission,postalCode
Address,4d1aa07e-aca2-4647-87fa-b649e2631aac,fe852779-ba67-48fc-a38d-d1d277e67209,omission,postalCode
Address,c477cdad-05b7-419c-8846-6f9c4563a8eb,0e1c80ab-67ee-4b3c-9b26-ee24ded17aab,omission,postalCode
Address,a2717e89-710e-4f7c-9191-08b063dfcae1,4fa77ded-510b-4721-aa7c-1f605432e402,omission,postalCode
Address,6c910628-26c2-4bba-bdd2-071a8a0492d9,f34892b6-219b-4fba-bd4d-db86867df173,omission,postalCode
Address,8e215cad-70b4-4cad-ab76-e57760fb32f8,76ee7f44-2266-4c67-9f6b-3b4d6cc3c4f3,omission,postalCode
Address,55a6b1ce-e7a0-4b9d-b769-52875a368197,81c9e34b-9163-4ca2-a1c9-6a2054bbd37a,omission,postalCode
Address,10c2d392-a9db-434c-9322-21e2fcb0959b,271014d0-11ed-4ade-96b3-8838aca02ca7,omission,postalCode
Address,ee41eb04-f811-4567-a01a-55d602cb637d,e7ab948e-a1b3-4468-8649-debcabe8f8bb,omission,postalCode
Address,52863cd3-658d-418f-95ee-9dd716d9b315,689bce96-659e-4d01-9de9-20bab41d04e6,omission,postalCode
Address,40f2bed7-6afb-4c2b-bb80-d1c3b4adfc26,0334a1ca-64a9-4693-9b25-76ed28af9647,omission,postalCode
Address,cc401018-6b3c-486a-8774-53988af57b7a,f483a5b5-784b-470c-9b82-94a7b6761764,omission,postalCode
Address,ea0d57eb-4b8c-4413-8556-eaef6e48ba72,af2de6c6-4e2f-45db-969d-75b13ee32b36,omission,postalCode
Address,485469ec-46dd-46c1-ba14-3f637f33d5b1,7771931a-df48-49c6-9d78-1b1b8a8d1c81,omission,postalCode
Address,a75a7cfe-d10a-4fe7-96f9-9be1aefe132b,3ac4a913-a320-4926-8589-da58f9ed644a,omission,postalCode
Address,b9452195-d03c-4606-8b7f-c1618c1d76b2,d6f5b9b2-87ce-4136-8001-ba0f1b190618,omission,postalCode
Address,01f33f11-e544-45d5-9df5-f725d31b6f93,231c39d0-610c-49d5-ac6b-a66c524b4dac,omission,postalCode
Address,5df270d2-55ff-4f22-a0e7-b30f114d1ad3,63287c81-2a8b-4245-97cb-1842f4a0bc90,omission,postalCode
Address,e1c7087e-5a46-4d02-b117-3924b70918e8,b06c4825-34ed-41a9-bf06-5ff5e1980013,omission,postalCode
Address,c3d2e249-a0b3-430f-8a23-12e869c458e7,4e6e52a5-cc3f-41b1-b3c0-0d706593f1f2,omission,postalCode
Address,9e730261-181a-40c0-b9e5-399e55a0fcb3,4154f4fb-1140-4785-8b3a-9add94323420,omission,postalCode
Address,9a1c1c26-46bc-4d80-993d-c4eb93cf3e68,7ea0fca7-342c-43d8-bdbf-0b6af77a433f,omission,postalCode
Address,9f6622e9-d6b2-41e3-a27b-f978777f4a56,9f962233-c2c2-45ad-bf66-5b300a464063,omission,postalCode
Address,b5f5cf3e-3ae7-4934-88ee-fc0581b02aef,e244da9b-27a3-4469-9076-0a5956518286,omission,postalCode
Address,69cc71a2-9589-4ff6-844b-542e3ea2068a,e6244b0b-4e3b-485b-8ae0-6f315ba234fb,omission,postalCode
Address,1495d728-ce68-45d4-9427-a7e3d7c9fbca,9723aa2a-cc3d-4c08-84d8-f6259bc8c94c,omission,postalCode
Address,1222512c-05f4-4847-8e02-ddeafdc9dcb2,37b2679c-a0f7-4793-b482-4009107f9454,omission,postalCode
Address,1067b9cd-0dac-47b3-a876-8dbbcf923e49,6ab9c72a-e22b-45f9-bff4-467f9b263756,omission,postalCode
Address,6368a611-1cd3-47c9-b2c6-e2e23bf497b2,f80a96b7-fb99-4c2d-b70c-c8748b21100f,omission,postalCode
Address,c0fef09a-cd63-497e-994d-ecd0a83baf04,bbfe3bd2-f2ab-47bf-96dd-236a5b0ce487,omission,postalCode
Address,7fc071bd-346d-4398-b144-088aadf8dbc8,2c3e1a2a-91a0-43de-9da5-2ad702bf06e6,omission,postalCode
Address,d15417a8-ee61-457c-b8f6-30953df2a81b,0eda2608-16e8-4734-ae58-38c038127a14,omission,postalCode
Address,9ce2b312-92f9-4c4d-b726-451d8626d37d,6c8a6bbd-b8dc-44da-901b-bf84387731a6,omission,postalCode
Address,5bc700fd-3e7a-48ac-98fd-da4de2d42608,5de9b0ea-cdae-44db-82ea-95f429d3d2e6,omission,postalCode
Address,c62dd64a-97fb-434b-8a9c-48fc53987758,f5a2a756-1d1d-412b-82d9-9f06f8978d61,omission,postalCode
Address,04496aef-90a2-4b0e-a7ef-99565684a380,9553f91a-0375-4637-aaed-5b405f84d0b2,omission,postalCode
Address,b9c48dc8-44cf-472e-b7b2-185d17f78ef2,ba31b6df-5f1a-4032-9bfd-c14b720f3349,omission,postalCode
Address,c2ce6c9b-7e9a-4d18-a27c-bc27bb7f99c0,d84f9aaa-21b2-4389-b0dc-c0e07fbf3941,omission,postalCode
Address,2a72895f-890c-4685-a609-c17f13641b28,3d54f891-03cf-4348-a75f-33a504b24f1e,omission,postalCode
Address,a816e6c7-8975-4e81-b947-c92f7f079d7d,852caca9-388b-4772-b390-5f43da8fb90c,omission,postalCode
Address,020da7e7-aef3-4182-bc42-940cb81a840c,e79f99e4-41d0-4db3-8c83-b3ebc8f14c47,omission,postalCode
Address,e7c1b6a8-bc65-4fdb-a7f8-927724101196,f82ec61f-184c-497d-b0f9-2f65dade2182,omission,postalCode
Address,079b6afb-cce4-4ca7-9043-c53ae6739bcf,f732f3ff-7f23-40e9-9ef0-9ec25165d01a,omission,postalCode
Address,e1986337-2223-4c1d-a76d-fcb408d9bbb6,3ca675f7-32aa-4ab2-9fc6-d7afafbab59a,omission,postalCode
Address,4ad874e8-2faf-42d4-a728-806cd70b0671,ae0c9131-4aac-4e23-a845-e266b4b58446,omission,postalCode
Address,59eba97d-3e95-4ee8-b8e5-d3fe9826688f,65aa2a76-9b33-4c81-9928-5ce82697fe6f,omission,postalCode
Address,cf671bcf-aebb-492a-984c-1484a8ef6278,b4dd6146-20e6-4515-9753-e8fb03dafaf7,omission,postalCode
Address,fe00e4e7-2ae4-4aaa-aea6-d7bfcac57b0a,3bd059d7-1c5b-4b83-a5ca-db514ac434b5,omission,postalCode
Address,733a839a-a6a1-43b5-9ecc-23a0cc0c9853,d01c3d0e-a372-4936-8cbd-81388e6b949f,omission,postalCode
